"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"1440","Normal/Others","WS/MP199/2025-2026/240758-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Sudhanshu Trivedi (2024-30) (2024-2030)","Elected MP","CC Road and Naali Work","08-Oct-2025","10-Dec-2025","409000","Sanction"
"1441","Normal/Others","WS/MP199/2025-2026/240760-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Sudhanshu Trivedi (2024-30) (2024-2030)","Elected MP","Road and Naali Work","08-Oct-2025","10-Dec-2025","1297000","Sanction"
"1442","Normal/Others","WS/MP199/2025-2026/240762-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Sudhanshu Trivedi (2024-30) (2024-2030)","Elected MP","Road and Naali Work","08-Oct-2025","10-Dec-2025","2040000","Vendor Identification"
"1443","Normal/Others","WS/MP199/2025-2026/240763-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Sudhanshu Trivedi (2024-30) (2024-2030)","Elected MP","Road and Naali Work","08-Oct-2025","10-Dec-2025","1170000","Vendor Identification"
"1444","Normal/Others","WS/MP199/2025-2026/240764-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Sudhanshu Trivedi (2024-30) (2024-2030)","Elected MP","Interlocking Road and Naali Work","08-Oct-2025","10-Dec-2025","830000","Sanction"
"1445","Normal/Others","WS/MP887/2025-2026/242298-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Dinesh Sharma (2023-26) (2023-2026)","Elected MP","Damar road and drain improvement work from house number B1 in Gayatri Puram under Shankarpurwa second ward via residence of Shri Bhaskar Sharma near Suman Market in B Lane to house number B34","15-Oct-2025","10-Dec-2025","900000","Vendor Identification"
"1446","Normal/Others","WS/MP887/2025-2026/242304-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Dinesh Sharma (2023-26) (2023-2026)","Elected MP","Damar road and drain construction work from Hardasi Kheda link road Kautilya Puri Colony road to Savitri Sadan the residence of Shri Vimal Shukla ji under Shaheed Bhagat Singh First ward","15-Oct-2025","10-Dec-2025","900000","Sanction"
"1447","Normal/Others","WS/MP887/2025-2026/244013-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Dinesh Sharma (2023-26) (2023-2026)","Elected MP","In Chaowk Ward, in Khet Gali Chaupatia from Abhay Agarwals house to Shiv Narayan Agarwals shop and from Anil Dwivedis house to Rani Katra main road from Munna Netas house to Sharad Tiwaris house, construction work of road by CC","26-Oct-2025","10-Dec-2025","975000","Work partially Completed"
"1448","Normal/Others","WS/MP887/2025-2026/244014-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Dinesh Sharma (2023-26) (2023-2026)","Elected MP","CC road and drain work from Pata Nala Police Chowki, next to Victoria Street to Farangi Mahal","26-Oct-2025","10-Dec-2025","999000","Sanction"
"1449","Normal/Others","WS/MP887/2025-2026/244015-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Dinesh Sharma (2023-26) (2023-2026)","Elected MP","CC and drain work in front of Kalbe Abid Plaza, Johri Mohalla.","26-Oct-2025","10-Dec-2025","699000","Sanction"
"1450","Normal/Others","WS/MP182/2025-2026/244462-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA)","Dr. Radha Mohan Das Agrawal (2022-28) (2022-2028)","Elected MP","Construction of a CC road from the main road in Ward No. 35, Mu. Shatabdipuram, passing by the house of Dr. T.N. Dubey, journalist, up to the houses of Banshidhar Nishad, Prahlad Mall, and Rajesh Shukla.","29-Oct-2025","17-Nov-2025","4694000","Work partially Completed"
"1451","Normal/Others","WS/MP182/2025-2026/244464-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA)","Dr. Radha Mohan Das Agrawal (2022-28) (2022-2028)","Elected MP","Construction of a CC road from Mohanapur-Padri Bazaar Road (Ananya Medical Store) to the house of E. Abhay Pratap Singh in Ward No. 21, Mu. Jungle Hakim No. 02, Mohanapur New Hariom Nagar Colony.","29-Oct-2025","17-Nov-2025","1799000","Physical Inspection"
"1452","Normal/Others","WS/MP182/2025-2026/244466-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA)","Dr. Radha Mohan Das Agrawal (2022-28) (2022-2028)","Elected MP","Construction of a CC road from Pitch Marg in Ward No. 07 Mu. Puri Colony Dargahiya from Jitendra Nath Puri, Ramesh Yadav to the houses of Ashok Kumar and from Harishchandra Singh to Chunnu Yadav.","29-Oct-2025","17-Nov-2025","2626000","Work partially Completed"
"1453","Normal/Others","WS/MP182/2025-2026/244467-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA)","Dr. Radha Mohan Das Agrawal (2022-28) (2022-2028)","Elected MP","Construction of CC road up to the houses of Pradeep Jaiswal, Manoj Singh, Harendra Singh, and Bhola Singh in Ward No. 07, Sainik Kunj, Sector No. 8, Lane No. 06 and 07.","29-Oct-2025","17-Nov-2025","1762000","Work partially Completed"
"1454","Normal/Others","WS/MP182/2025-2026/244468-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","GORAKHPUR(DISTRICT MAGISTRATE GORAKHPUR_IDA)","Dr. Radha Mohan Das Agrawal (2022-28) (2022-2028)","Elected MP","Construction of a CC road from the main road near the railway crossing in Ward No. 07 Gokulpuram to the houses of Arvind Yadav, Jai Prakash Sahni, Shivanand Rai, Dipten, Anjani Paswan, Mrityunjay Singh, Surendra Yadav, and Dr. Patel.","29-Oct-2025","17-Nov-2025","7115000","Work partially Completed"
"1455","Normal/Others","WS/MP887/2025-2026/245685-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Dinesh Sharma (2023-26) (2023-2026)","Elected MP","Construction of CC road from Anoop Mishras house to Jagdish Singhs residence via Vinod Mishras house in Janki Vihar Colony under Jankipuram Ward No. 31.","03-Nov-2025","13-Feb-2026","949000","Work partially Completed"
"1456","Normal/Others","WS/MP887/2025-2026/245697-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA)","Dr. Dinesh Sharma (2023-26) (2023-2026)","Elected MP","Construction of asphalt road and drain from Rajesh Sweet House to Tulsi Park in Tulsi Puram Colony under Triveni Nagar Ward No. 82.","03-Nov-2025","13-Feb-2026","499000","Sanction"
"1457","Normal/Others","WS/MP18347/2025-2026/246628-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","AGRA(DISTRICT MAGISTRAE AGRA_IDA)","Shri Naveen Jain (2024-30) (2024-2030)","Elected MP","CC road from Jain Mandir to Jitendra Jain House in Khediya Mod","07-Nov-2025","19-Dec-2025","1733800","Work partially Completed"
"1458","Normal/Others","WS/MP18347/2025-2026/246629-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","AGRA(DISTRICT MAGISTRAE AGRA_IDA)","Shri Naveen Jain (2024-30) (2024-2030)","Elected MP","CC work from Govind Sharma House to Runkata Raibha Marg in Village Lohkarera Nagla Bajriya","07-Nov-2025","19-Dec-2025","1522600","Work partially Completed"
"1459","Normal/Others","WS/MP18347/2025-2026/246630-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","AGRA(DISTRICT MAGISTRAE AGRA_IDA)","Shri Naveen Jain (2024-30) (2024-2030)","Elected MP","CC work From Sanjeev Sharma Bada to Vinod Sharma House in Village Vazidpur Block Fatehabad","07-Nov-2025","19-Dec-2025","729000","Work partially Completed"
"1460","Normal/Others","WS/MP18347/2025-2026/246631-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","AGRA(DISTRICT MAGISTRAE AGRA_IDA)","Shri Naveen Jain (2024-30) (2024-2030)","Elected MP","CC work From Shivdatt Gautam House to Saudan Singh House in Vinayak Nagar Sikandra","07-Nov-2025","19-Dec-2025","2233200","Work partially Completed"
"1461","Normal/Others","WS/MP18387/2025-2026/246708-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA)","Shri Ratanjit Pratap Narain Singh (2024-30) (2024-2030)","Elected MP","Block Hata ke Gram Turkwaliya me main road se gaon ke andar tak 100M CC road ka nirman karya.","15-Nov-2025","07-Jan-2026","895822","Physical Inspection"
"1462","Normal/Others","WS/MP189/2026-2027/247310-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Construction work of Interlocking Tiles from Papowali Mandir towards Main Road in Village Pinnage at Baghra Block","10-Nov-2025","04-Jul-2026","1000000","Vendor Identification"
"1463","Normal/Others","WS/MP189/2026-2027/247311-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Construction work of Interlocking Tiles and Drain from the House of Rajendra Pradhan towards the house of Samundra in Village Muthra at Block Charthawal","10-Nov-2025","04-Jul-2026","1400000","Vendor Identification"
"1464","Normal/Others","WS/MP189/2026-2027/247312-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MUZAFFARNAGAR(DISTRICT MAGISTRATE MUZAFFARNAGAR_IDA)","Shri Kapil Sibal (2022-28) (2022-2028)","Elected MP","Construction work of Interlocking Tiles and Drain from the House of Noora towards House of Ansariyan Masjid in Village Nairana, Block Sadar","10-Nov-2025","16-Apr-2026","2200000","Vendor Identification"
"1465","Trust and Society","WS/MP181/2026-2027/247665-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MEERUT(DISTRICT MAGISTRATE MEERUT_IDA)","Dr. Laxmikant Bajpayee (2022-28) (2022-2028)","Elected MP","Construction of 500 Meter CC Tiles Road","12-Nov-2025","01-Apr-2026","970300","Work partially Completed"
"1466","Normal/Others","WS/MP019/2025-2026/249254-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA)","Shri Hardeep Singh Puri (2020-26) (2020-2026)","Elected MP","Construction work of interlinking from Basti Pakka Road to Ramjag Kol house via Lalchand Kol house in Kolani of Gram Panchayat Tilauli Kala. Length approx- 200m","21-Nov-2025","12-Jan-2026","800000","Vendor Identification"
"1467","Normal/Others","WS/MP18331/2025-2026/248956-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at ho naredra singh to vikaram singh ke nohre tak vill baroth block naujheel dist Mathura","18-Nov-2025","22-Dec-2025","620000","Work partially Completed"
"1468","Normal/Others","WS/MP18331/2025-2026/248962-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","Construction c c road at ho kamal singh to board of rajashtan towards vill rasholpur distt mathura","18-Nov-2025","22-Dec-2025","1200000","Physical Inspection"
"1469","Normal/Others","WS/MP18331/2025-2026/248963-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at ho mohanshiyam thakur to ho ishwari pandit vill asgarpur distt mathura","18-Nov-2025","22-Dec-2025","1025000","Physical Inspection"
"1470","Normal/Others","WS/MP18331/2025-2026/248967-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road ho balvir to ho deepak vill udhar block mant distt mathura","18-Nov-2025","22-Dec-2025","1400000","Work partially Completed"
"1471","Normal/Others","WS/MP18331/2025-2026/248970-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at khanpur road to towards dagga vill nagla loka block baldev distt mathura","18-Nov-2025","22-Dec-2025","1990000","Work partially Completed"
"1472","Normal/Others","WS/MP18331/2025-2026/248971-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at ho of sanjay foji to ho ramvertar vill awerni block baldev distt mathura","18-Nov-2025","22-Dec-2025","880000","Physical Inspection"
"1473","Normal/Others","WS/MP18331/2025-2026/248972-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road ho mukhiya ji to towadrs ho mukesh vill barauli distt mathura","18-Nov-2025","22-Dec-2025","1425000","Work partially Completed"
"1474","Normal/Others","WS/MP18331/2025-2026/248973-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road at tubewall of man singh to towrads of moholla prajapti vill angai distt mathura","18-Nov-2025","22-Dec-2025","1100000","Physical Inspection"
"1475","Normal/Others","WS/MP18331/2025-2026/248974-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttar Pradesh","MATHURA(DISTRICT MAGISTRAE MATHURA_IDA)","Shri Tejveer Singh (2024-30) (2024-2030)","Elected MP","construction of c c road ho of radhey shiyam master to towards dev sathan vill nagla uday singh distt mathura","18-Nov-2025","22-Dec-2025","359623","Physical Inspection"
