work_type,work_id,state,district,mp_name,constituency,work_description,recommendation_date,recommended_amount,sanction_date,sanctioned_amount,work_status,payment_count,total_disbursed,average_payment,maximum_payment,first_payment_date,last_payment_date,vendor_name,image_available,actual_completion_date,final_completed_amount,expenditure_ratio,amount_deviation,sanction_delay_days,payment_duration_days,completion_duration_days,vendor_count_per_work
Normal/Others,WS/MP225/2025-2026/214152,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Construction of CC road from the residence of Kashi Ram Kewat to Hirauwa Kewat residence in the Village and Gram Panchayat Bhuigaon Subdistrict Pamgarh of Janjgir Champa District of Chhattisgarh,2025-07-20,986530.0,2025-09-22,986530.0,Physical Inspection,2.0,986530.0,493265.0,586530.0,2025-10-08,2026-02-13,GRAM PANCHAYAT BHUIGAON,,,,1.0,0.0,64.0,128.0,,1
Normal/Others,WS/MP225/2025-2026/214153,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Construction of CC road from the residence of Hari Shankar to Puni Ram residence in the Village and Gram Panchayat Tanaud Subdistrict Pamgarh of Janjgir Champa District of Chhattisgarh,2025-07-20,995455.0,2025-09-22,995455.0,Physical Inspection,2.0,995455.0,497727.5,595455.0,2025-10-08,2026-02-13,GRAM PANCHAYAT TANOD,,,,1.0,0.0,64.0,128.0,,1
Normal/Others,WS/MP225/2025-2026/192634,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Construction of CC road from Shiv Ghar to Barchowk,2025-04-19,974953.0,2025-05-15,974953.0,Physical Inspection,2.0,974953.0,487476.5,574953.0,2025-05-26,2025-09-17,GRAM PANCHAYAT TANOD,,,,1.0,0.0,26.0,114.0,,1
Normal/Others,WS/MP225/2025-2026/214150,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Construction of drainage from Pani Tanki to residence of Amal Diha in Village Deori Subdistrict Pamgarh Jahangir Champa District Chhattisgarh,2025-07-20,998568.0,2025-09-22,998568.0,Physical Inspection,2.0,998568.0,499284.0,598568.0,2025-10-08,2026-03-24,GRAM PANCHAYAT DEORI,,,,1.0,0.0,64.0,167.0,,1
Normal/Others,WS/MP225/2025-2026/180132,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Primary Matric Scheduled Caste Boys Hostel Birra Bamhnidih Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180133,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Primary Matric Scheduled Caste Boys Hostel Kera Nawagarh Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180134,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Primary Matric Scheduled Caste Boys Hostel Tanaud Pamgarh Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180135,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Primary Matric Scheduled Caste Boys Hostel Sasha Pamgarh Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180136,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Primary Matric Scheduled Caste Girls Hostel Pahariya Baloda Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180137,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Primary Matric Scheduled Caste Boys Hostel Khisora Baloda Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180138,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Primary Matric Scheduled Caste Girls Hostel Budgahan Baloda Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180139,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Primary Matric Scheduled Caste Girls Hostel Tilai Akaltara Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180140,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Primary Matric Scheduled Caste Girls Hostel Kapan Akaltara Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180141,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Primary Matric Scheduled Caste Girls Hostel Kotmi Sonar Akaltara Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180142,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Pre Matric Scheduled Tribe Boys Hostel Akaltara Akaltara Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180143,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Pre Matric Scheduled Tribe Girls Hostel Nariyara Akaltara Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180144,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Pre Matric Scheduled Tribe Girls Hostel Pondidalha Akaltara Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2025-2026/180145,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Pre Matric Scheduled Tribe Girls Hostel Salkhan Shivrinarayan Janjgir Champa,2025-03-07,500000.0,2025-04-28,500000.0,Physical Inspection,2.0,500000.0,250000.0,375000.0,2025-07-08,2025-09-24,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,52.0,78.0,,1
Normal/Others,WS/MP225/2026-2027/278136,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,"Installation of Multi Gym Equipment at Govt. High School, Budena",2026-04-24,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,129.0,,,0
Normal/Others,WS/MP225/2026-2027/278137,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,"Installation of Multi Gym Equipment at Govt. Middle School, Budena",2026-04-24,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,129.0,,,0
Normal/Others,WS/MP225/2026-2027/278138,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,"Installation of Multi Gym Equipment at Govt. Middle School, Semra",2026-04-24,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,129.0,,,0
Normal/Others,WS/MP225/2026-2027/278139,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,"Installation of Multi Gym Equipment at Govt. High School, Kirit",2026-04-24,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,129.0,,,0
Normal/Others,WS/MP225/2026-2027/278140,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,"Installation of Multi Gym Equipment at Govt. Primary School, Awrid",2026-04-24,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,129.0,,,0
Normal/Others,WS/MP225/2026-2027/278141,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,"Installation of Multi Gym Equipment at Govt. Middle School, Awrid",2026-04-24,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,129.0,,,0
Normal/Others,WS/MP225/2026-2027/278142,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,"Installation of Multi Gym Equipment at Govt. Middle School, Mahant",2026-04-24,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,129.0,,,0
Normal/Others,WS/MP225/2026-2027/278143,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,"Installation of Multi Gym Equipment at Govt. High School, Mahant",2026-04-24,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,129.0,,,0
Normal/Others,WS/MP225/2024-2025/158944,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158945,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158946,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158947,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158948,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158949,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158950,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158951,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158961,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158962,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158963,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2024-2025/158964,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of a Hybrid Solar High-Mast Light,2024-12-16,496500.0,2025-01-02,496500.0,Physical Inspection,2.0,496500.0,248250.0,248250.0,2025-05-14,2025-07-08,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,17.0,55.0,,1
Normal/Others,WS/MP225/2025-2026/214154,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of fixed garden gym equipment,2025-07-20,1000000.0,2025-10-22,1000000.0,Physical Inspection,2.0,999782.0,499891.0,599782.0,2026-01-06,2026-08-14,GRAM PANCHAYAT TANOD,,,,0.999782,0.0,94.0,220.0,,1
Normal/Others,WS/MP225/2025-2026/255017,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of multigym equipment in Pre Matric Scheduled Caste Boys Hostel Village Jharna Janjgir Champa District of Chhattisgarh,2025-12-30,1000000.0,2026-03-02,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,750000.0,2026-05-21,2026-08-10,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,62.0,81.0,,1
Normal/Others,WS/MP225/2025-2026/255018,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of multigym equipment Post Matric Scheduled caste Boys Hostel Np Pamgarh Janjgir Champa district of Chhattisgarh,2025-12-30,1000000.0,2026-03-02,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,750000.0,2026-05-21,2026-08-10,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,62.0,81.0,,1
Normal/Others,WS/MP225/2025-2026/255019,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of multigym equipment Pre Matric Scheduled caste Boys Hostel Np Kharod Janjgir Champa district of Chhattisgarh,2025-12-30,1000000.0,2026-03-02,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,750000.0,2026-05-21,2026-08-10,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,62.0,81.0,,1
Normal/Others,WS/MP225/2025-2026/255020,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Np Pamgarh Janjgir Champa district of Chhattisgarh,2025-12-30,1000000.0,2026-03-02,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,750000.0,2026-05-21,2026-08-10,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,62.0,81.0,,1
Normal/Others,WS/MP225/2025-2026/255021,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of multigym equipment Pre Matric Scheduled caste Boys Hostel Np Pamgarh Janjgir Champa district of Chhattisgarh,2025-12-30,1000000.0,2026-03-02,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,750000.0,2026-05-21,2026-08-10,ECONATIVE VENTURES PRIVATE LIMITED,,,,1.0,0.0,62.0,81.0,,1
Normal/Others,WS/MP225/2025-2026/255034,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Np Nawagarh Janjgir Champa district of Chhattisgarh,2025-12-30,1000000.0,2026-03-02,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,750000.0,2026-05-21,2026-08-10,Skycore Infra,,,,1.0,0.0,62.0,81.0,,1
Normal/Others,WS/MP225/2025-2026/255035,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Village Bhuigaon Janjgir Champa district of Chhattisgarh,2025-12-30,1000000.0,2026-03-02,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,750000.0,2026-05-21,2026-08-10,Skycore Infra,,,,1.0,0.0,62.0,81.0,,1
Normal/Others,WS/MP225/2025-2026/255036,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Village Birra Janjgir Champa district of Chhattisgarh,2025-12-30,1000000.0,2026-03-02,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,750000.0,2026-05-21,2026-08-10,Skycore Infra,,,,1.0,0.0,62.0,81.0,,1
Normal/Others,WS/MP225/2025-2026/255038,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Village Hardi Janjgir Champa district of Chhattisgarh,2025-12-30,1000000.0,2026-03-02,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,750000.0,2026-05-21,2026-08-10,Skycore Infra,,,,1.0,0.0,62.0,81.0,,1
Normal/Others,WS/MP225/2025-2026/255042,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of multigym equipment Pre Matric Scheduled caste Boys Hostel Np Rahod Janjgir Champa district of Chhattisgarh,2025-12-30,1000000.0,2026-03-02,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,750000.0,2026-05-21,2026-08-10,Skycore Infra,,,,1.0,0.0,62.0,81.0,,1
Normal/Others,WS/MP225/2026-2027/271497,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of an Open Gym at Ward No 01 Saat Bahiniya Ward near the Post Matric Scheduled Caste Boys Hostel,2026-03-11,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,173.0,,,0
Normal/Others,WS/MP225/2026-2027/271498,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of an Open Gym at Ward No 12 Atal Nagar Ward near the Post Matric Scheduled Caste Girls Hostel,2026-03-11,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,173.0,,,0
Normal/Others,WS/MP225/2026-2027/277334,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of Multigym Equipment in front of Old School,2026-04-05,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,148.0,,,0
Normal/Others,WS/MP225/2026-2027/277335,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of Multigym Equipment near Naveen Middle School,2026-04-05,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,148.0,,,0
Normal/Others,WS/MP225/2026-2027/277544,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of Multigym Equipments near Janki Devi Girls School,2026-04-05,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,148.0,,,0
Normal/Others,WS/MP225/2026-2027/277545,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of Multigym Equipments near Padit Devidhar Diwan School,2026-04-05,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,148.0,,,0
Normal/Others,WS/MP225/2026-2027/277546,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Installation of Multigym Equipment in front of Old School,2026-04-05,500000.0,2026-08-31,500000.0,Sanction,,,,,,,,,,,,0.0,148.0,,,0
Normal/Others,WS/MP225/2025-2026/214151,Chhattisgarh,JANJGIR-CHAMPA,Smt. Ranjeet Ranjan (2022-28) (2022-2028),Elected MP,Leveling of the Government School playground in Village Singhaldeep in Gram Panchayat Pandariya Subdistrict Pamgarh of Janjgir Champa District of Chhattisgarh,2025-07-20,997058.0,2025-09-26,997058.0,Physical Inspection,2.0,997058.0,498529.0,597058.0,2025-10-09,2026-02-20,GRAM PANCHAYAT PADARIYA PAMGARH,,,,1.0,0.0,68.0,134.0,,1
Normal/Others,WS/MP224/2026-2027/288011,Chhattisgarh,MAHASAMUND,Smt. Phulo Devi Netam (2026-32) (2026-2032),Elected MP,Gram Salkhand me Mini high mast light karya,2026-06-22,1000000.0,2026-08-27,1000000.0,Sanction,,,,,,,,,,,,0.0,66.0,,,0
Normal/Others,WS/MP224/2026-2027/288012,Chhattisgarh,MAHASAMUND,Smt. Phulo Devi Netam (2026-32) (2026-2032),Elected MP,Gram Bundelabhatha me Mini high mast light karya,2026-06-22,1000000.0,2026-08-27,1000000.0,Sanction,,,,,,,,,,,,0.0,66.0,,,0
Normal/Others,NA/Chattisgarh/124/0f496051,Chhattisgarh,BILASPUR,Smt. Phulo Devi Netam (2026-32) (2026-2032),Elected MP,Gram Belgahna me sanskritik bhawan ka niman,2026-05-30,1500000.0,,,,,,,,,,,,,,,,,,,0
Normal/Others,NA/Chattisgarh/125/653a2459,Chhattisgarh,BASTAR,Smt. Phulo Devi Netam (2026-32) (2026-2032),Elected MP,Gram Rajnagar me mata hinglajin vidhyapith bakawand me pustkalay kksh ka nirman,2026-06-14,1000000.0,,,,,,,,,,,,,,,,,,,0
Normal/Others,NA/Chattisgarh/126/c50502e4,Chhattisgarh,BASTAR,Smt. Phulo Devi Netam (2026-32) (2026-2032),Elected MP,Gram Rajnagar mata hinglajin vidhyapith bakawand me prayogshala kksh nirman karya,2026-06-14,1000000.0,,,,,,,,,,,,,,,,,,,0
Normal/Others,NA/Chattisgarh/127/0b522850,Chhattisgarh,BASTAR,Smt. Phulo Devi Netam (2026-32) (2026-2032),Elected MP,Gram Udiyapal me solar integrated dc street light 20 nag,2026-08-01,770000.0,,,,,,,,,,,,,,,,,,,0
