"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"70","Normal/Others","WS/MP850/2023-2024/107468-Construction of buildings for community cultural activities","Uttarakhand","CHAMPAWAT(DISTRICT MAGISTRATE CHAMPAWAT_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","CONSTRUCTION OF PILLAR ALONG WITH SITE RECLAMATION IN BASUN TOK OF VILLAGE JAWLARI IA(KARYADAI SANSTATHA ) - BLOCK PATI","17-Feb-2024","15-Mar-2024","249931","Physical Inspection"
"71","Normal/Others","WS/MP850/2023-2024/107469-Construction of buildings for community cultural activities","Uttarakhand","CHAMPAWAT(DISTRICT MAGISTRATE CHAMPAWAT_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","CONSTRUCTION OF STAGE IN BASUN TOK OF VILLAGE JAWLARI IA(KARYADI SANASTATHA )- BLOCK PATI","17-Feb-2024","15-Mar-2024","250000","Physical Inspection"
"72","Normal/Others","WS/MP18333/2025-2026/156542-Construction of buildings for community cultural activities","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Vidhya Mandir Inter College Nathuwawala Dehradun me kaksha Kaksh Nirman, Karyadayi sanstha- Vidhyalay prabandh samiti","02-Dec-2024","31-Dec-2025","800000","Physical Inspection"
"73","Normal/Others","WS/MP204/2025-2026/158809-Construction of buildings for community cultural activities","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of roof at the Crematorium in Scheduled Majority village Hallu Mazara, Block Bhagwanpur","18-Dec-2024","01-Apr-2025","1000000","Work Completed"
"74","Normal/Others","WS/MP204/2025-2026/159089-Construction of buildings for community cultural activities","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Roof in the Cremation Ground of Scheduled MajorityVillage Habibpur Niwada, Block Bhagwanpur","18-Dec-2024","01-Apr-2025","1000000","Work Completed"
"75","Normal/Others","WS/MP204/2025-2026/159140-Construction of buildings for community cultural activities","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of roof in the cremation ground of Scheduled Caste dominated Gram Panchayat Udalhadi-Kumrada, Block Narsan, District Haridwar","18-Dec-2024","03-Apr-2025","1000000","Work Completed"
"76","Normal/Others","WS/MP850/2025-2026/173678-Construction of buildings for community cultural activities","Uttarakhand","TEHRI GARHWAL(DISTRICT MAGISTRATE TEHRI GARHWAL_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT KHARAKSARI KE CHANIGAON MEIN SANSKRITIK SAMVARDHAN KE LIYE SAMUDIK AGAN CHOWK KA NIRMAN ..IA(KARYAAI SANSTATHA)-BLOCK JAUNPUR","06-Feb-2025","30-Jun-2025","1000000","Work partially Completed"
"77","Normal/Others","WS/MP850/2023-2024/100863-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA KHANKHAL MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN .. IA( KARYADAI SANSTATHA )- NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","12-Mar-2024","951274","Physical Inspection"
"78","Normal/Others","WS/MP850/2023-2024/100865-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI JAWALAPUR MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN.. IA( KARYADAI SANSTATHA )- NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","12-Mar-2024","973919","Physical Inspection"
"79","Normal/Others","WS/MP850/2023-2024/100866-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI LAKSAR MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN.. IA(KARYADAI SANSTATHA )- NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","12-Mar-2024","990952","Physical Inspection"
"80","Normal/Others","WS/MP850/2023-2024/100867-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT KHANPUR ,VIKASKHAND KHANPUR KE THANA KHANPUR MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN.. IA(KARYADAI SANSTATHA )- NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","12-Mar-2024","1000000","Work Completed"
"81","Normal/Others","WS/MP850/2023-2024/100868-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI ROORKEE MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN .. IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","12-Mar-2024","945414","Physical Inspection"
"82","Normal/Others","WS/MP850/2023-2024/100869-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA SHYAMPUR MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN.. IA( KARYADAI SANSTATHA )- NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","12-Mar-2024","985228","Physical Inspection"
"83","Normal/Others","WS/MP850/2024-2025/103004-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI GANGNAHAR WARD 15 MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN.. IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","26-Jul-2024","1000000","Work Completed"
"84","Normal/Others","WS/MP850/2024-2025/103005-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI MANGLAUR MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN.. IA(KARYADAI SANSTATHA )- NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","26-Jul-2024","1000000","Work partially Completed"
"85","Normal/Others","WS/MP850/2024-2025/103006-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA BAHADRABAD MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN.. IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","26-Jul-2024","1000000","Work Completed"
"86","Normal/Others","WS/MP850/2024-2025/103007-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA PATHRI MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN .. IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","26-Jul-2024","1000000","Work partially Completed"
"87","Normal/Others","WS/MP850/2024-2025/103008-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA PIRAN KALIYAR MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN .. IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","26-Jul-2024","1000000","Sanction"
"88","Normal/Others","WS/MP850/2024-2025/103009-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA BHAGWANPUR MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN .. IA(KARYADAI SANSTATHA) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","26-Jul-2024","1000000","Work partially Completed"
"89","Normal/Others","WS/MP850/2024-2025/103010-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA BUGGAWALA MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN ..... IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","26-Jul-2024","1000000","Work Completed"
"90","Normal/Others","WS/MP850/2024-2025/103011-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI RANIPUR MEIN MAHLIHA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN.. IA( KARYADAI SANSTATHA )- NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","26-Jul-2024","1000000","Work Completed"
"91","Normal/Others","WS/MP850/2023-2024/7823-Construction of rooms and halls in school and colleges","Uttarakhand","NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","contruction of hall in jai mohan inter college .  IA (KARYADAI SANSTHA) - BLOCK RAMNAGAR","03-Aug-2023","13-Oct-2023","1134515","Physical Inspection"
"92","Normal/Others","WS/MP850/2023-2024/25565-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","construction of one additional room at ""VATSALYA VATIKA""HOSTEL in village BHADRABAD ,BLOCK BHADRABAD  IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD SHIWALIKNAGAR","24-Sep-2023","07-Dec-2023","1144250","Physical Inspection"
"93","Normal/Others","WS/MP204/2024-2025/61956-Construction of rooms and halls in school and colleges","Uttarakhand","PAURI GARHWAL(DISTRICT MAGISTRATE PAURI GARHWAL_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Development of Play Ground at Rajmati Devi Saraswati Vidya Mandir Timli Pauri","14-Dec-2023","18-Dec-2024","1800000","Work Completed"
"94","Normal/Others","WS/MP850/2023-2024/70508-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","POLICE MORDERN SCHOOL,POLICE LINE ROSHNABAD ,WARD NO. - 13, NAGAR PALIKA SHIVALIK NAGAR  MEIN EK KAKSH KA NIRMAN.  IA ( KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD SHIVALIK NAGAR","28-Dec-2023","16-Jan-2024","1000000","Physical Inspection"
"95","Normal/Others","WS/MP850/2023-2024/84727-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SHRI GANDHI MAHILA SHILP VIDYALYA INTER COLLEGE ,ROORKEE MEIN CLASS ROOM KA NIRMAN .. IA( KARYADAI SANSTATHA) - NAGAR PALIKA PARISHAD SHIVALIK NAGAR","19-Jan-2024","27-Jan-2024","2000000","Work Completed"
"96","Normal/Others","WS/MP850/2023-2024/85459-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SARASWATI SHISHU VIDYA MANDIR SCHOOL WARD - 8 SELAQUI MEIN 2 ROOMS KA NIRMAN .. IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD ,HERBURTPUR","20-Jan-2024","28-Feb-2024","1000000","Work partially Completed"
"97","Normal/Others","WS/MP204/2024-2025/119111-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Room in Sarswati shishu Mandir Tyuni","02-Mar-2024","02-Aug-2024","1000000","Work partially Completed"
"98","Trust and Society","WS/MP850/2024-2025/136212-Construction of rooms and halls in school and colleges","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","JANTA UUCHTAR MADYAMIK VIDYALYA BAMOTH MEIN EK KAKSH KA NIRMAN","18-Aug-2024","03-Feb-2025","500000","Work Completed"
"99","Normal/Others","WS/MP850/2024-2025/136784-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","saraswati vidya mandir inter college nathuwala mein sabhagaar kaksh ka avshesh karya. IAkaryadai sanstatha nagar palika parishad herburtpur","23-Aug-2024","07-Oct-2024","1985000","Physical Inspection"
"100","Normal/Others","WS/MP18333/2024-2025/156623-Construction of rooms and halls in school and colleges","Uttarakhand","BAGESHWAR(DISTRICT MAGISTRATE BAGESHWAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Kholiya Vivekanand Inter College Garud Bageshwar me do kaksha Kaksh Nirman, Ka. Sanstha.- Vidhyalay Prabandh Samiti","02-Dec-2024","24-Mar-2025","800000","Physical Inspection"
"101","Normal/Others","WS/MP18333/2025-2026/156624-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Shishu Mandir Attal Chakrata me do Kaksha Kaksh Nirma,  Ka. Sanstha- Vidhyalay Prabandh Samiti","02-Dec-2024","05-Aug-2025","800000","Work Completed"
"102","Normal/Others","WS/MP850/2025-2026/173725-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SANATAN DHARAM JUNIOR HIGH SCHOOL MEIN ROOMS KA NIRMAN KARYA IAKARDAI SANSTATHA NAGAR PALIKA PARISHAD HERBURTPUR","06-Feb-2025","02-May-2025","1400000","Sanction"
"103","Normal/Others","WS/MP850/2025-2026/177082-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","PREMWATI SARASWATI SHISHU VIDYA MANDIR TIPARPUR MEIN FRAM STRUCTURE EVAM GROUND TILE KA NIRMAN KARYA.IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD HERBURTPUR","23-Feb-2025","03-May-2025","1500000","Physical Inspection"
"104","Normal/Others","WS/MP204/2025-2026/181059-Construction of rooms and halls in school and colleges","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of two Classrooms in Ajay Bhartiya Saraswati Vidya Mandir, Keshavpuram, Bajpur Road, Kashipur, District Udham Singh Nagar","20-Mar-2025","11-Nov-2025","1000000","Work partially Completed"
"105","Normal/Others","WS/MP850/2025-2026/182069-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SHRI GANDHI MAHILA SHILP VIDYALYA INTER COLLEGE ROORKEE KA BACHHA HUA  SHESH KARYA.IA KARYADI SANSTATHA NAGAR PANCHAYAT IMLI KHERA","15-Mar-2025","03-Jun-2025","500000","Work Completed"
"106","Normal/Others","WS/MP850/2025-2026/184274-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","BS NEGI MAHILA PRAVIDHIK PRASHIKSHAN SANSTATHAN MEIN HALL KA SHEH KARYA,IA KARYADAI SANSTAHA -NAGAR PALIKA PARISHAD HERBURTPUR","20-Mar-2025","02-May-2025","1274000","Physical Inspection"
"107","Normal/Others","WS/MP204/2025-2026/186821-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of class room in Harishchander Kailashwati Saraswati Vidya Mandir, Bhagwanpur, shahpur, Haridwar","26-Mar-2025","01-Jan-2026","1500000","Sanction"
"108","Normal/Others","WS/MP204/2025-2026/193350-Construction of rooms and halls in school and colleges","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of room in Guru Nanak Dev Public School, Tirath Nagar, Bhogpur Dam, Jaspur.","22-Apr-2025","11-Nov-2025","500000","Physical Inspection"
"109","Normal/Others","WS/MP850/2025-2026/203889-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","AMBRISH SARASWATI SISHU VIDYA MANDIR MEIN BAHUUDHESHYA HALL KA NIRMAN.IA KARYADAI SANSTAHA -NAGAR PALIKA PARISHAD HERBURTPUR","27-May-2025","04-Oct-2025","1800000","Physical Inspection"
"110","Normal/Others","WS/MP18333/2025-2026/227691-Construction of rooms and halls in school and colleges","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","DEvsthali Vidhyapeeth cologe of Pharmacy lalpur kichha rudrapur ko do kaksh nirman hetu, karyadai sanstha -RWD, devbhumi shiksha prasar samiti","19-Aug-2025","17-Oct-2025","2000000","Sanction"
"111","Normal/Others","WS/MP18333/2025-2026/254354-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dehradun ke jeevanwala me himalayee Aayurvedik yog evam prakritik chikitsalay sansthan fatehpur Tanda me Chhatrawas Nirman. Vidhyalay prabandak","16-Dec-2025","10-Mar-2026","2500000","Work partially Completed"
"112","Normal/Others","WS/MP18333/2026-2027/254879-Construction of rooms and halls in school and colleges","Uttarakhand","PAURI GARHWAL(DISTRICT MAGISTRATE PAURI GARHWAL_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist Pauri ke Nagar Nigam Kotdwar ke ward N0. 24 me hemandas saraswati shishumandir Janaki nagar ke mukhya bhavan ke marmmat karya hetu, K.S.- PradhanaCharya","20-Dec-2025","15-Apr-2026","495000","Time Estimation"
"113","Normal/Others","WS/MP204/2026-2027/256847-Construction of rooms and halls in school and colleges","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Shishu Vatika (the Garden of Children) at Sarswati Vidya Mandir Inter College, BabuGarh, Vikas Nagar, Dehradun","03-Jan-2026","11-Aug-2026","2000000","Sanction"
