"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"485","Normal/Others","WS/MP140/2023-2024/38350-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding For Interlocks on surrounding area of Sports Stadium to VPO Gursar Sadhar, Patti Gill Distt. LDH","18-Oct-2023","200000","20-Nov-2023"
"486","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","To lay pavers in the village streets","14-Aug-2026","800000","NA"
"487","Normal/Others","WS/MP843/2024-2025/151562-Construction of rooms and halls in school and colleges","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","Various type of development work as per second attached list (named Ludhiyanan.jpeg)in Shaheed Colonel Harcharan Singh Sekhon Memorial Government Senior Secondary School Dakha (Boys), village Dakha in Block- Sudhar , Ludhiana District.","09-Nov-2024","3470285","24-Dec-2024"
"488","Normal/Others","WS/MP140/2024-2025/171022-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","31-Jan-2025","365800","07-Mar-2025"
"489","Normal/Others","WS/MP140/2024-2025/172382-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","04-Feb-2025","365800","07-Mar-2025"
"490","Normal/Others","WS/MP140/2024-2025/174144-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village.  (SC)","07-Feb-2025","375000","07-Mar-2025"
"491","Normal/Others","WS/MP140/2024-2025/174145-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village.  (SC)","07-Feb-2025","375000","07-Mar-2025"
"492","Normal/Others","WS/MP140/2024-2025/158716-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","14-Dec-2024","336300","13-Jan-2025"
"493","Normal/Others","WS/MP140/2024-2025/175515-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village.","13-Feb-2025","375000","06-Mar-2025"
"494","Normal/Others","WS/MP140/2024-2025/175516-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village.  (SC)","13-Feb-2025","375000","07-Mar-2025"
"495","Normal/Others","WS/MP140/2025-2026/203589-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","26-May-2025","365800","10-Jul-2025"
"496","Normal/Others","WS/MP140/2025-2026/203590-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","26-May-2025","365800","10-Jul-2025"
"497","Normal/Others","WS/MP140/2025-2026/179470-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village. (SC)","06-Mar-2025","375000","01-Apr-2025"
"498","Normal/Others","WS/MP140/2024-2025/136496-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","20-Aug-2024","336300","19-Sep-2024"
"499","Normal/Others","WS/MP140/2025-2026/179469-Providing drains and gutters for public drainage","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Installing pipeline of sewage water to fields under seechewal model.","06-Mar-2025","900000","01-Apr-2025"
"500","Normal/Others","WS/MP140/2025-2026/179471-Providing drains and gutters for public drainage","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Installing pipeline of sewage water to fields under seechewal model.","06-Mar-2025","500000","01-Apr-2025"
"501","Normal/Others","WS/MP140/2025-2026/179472-Providing drains and gutters for public drainage","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Installing pipeline of sewage water to fields under seechewal model.","06-Mar-2025","500000","01-Apr-2025"
"502","Normal/Others","NA-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","27-Jul-2026","300000","NA"
"503","Normal/Others","WS/MP844/2025-2026/178214-Construction of public toilets and bathrooms","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Construction of Public Toilte under bridge Amloh Road Chownk, Ward no. 10","28-Feb-2025","742754","08-Jul-2025"
"504","Normal/Others","WS/MP844/2025-2026/178215-Construction of public toilets and bathrooms","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Public Toilets under bridge Lalheri Road Chownk, Ward no. 33","28-Feb-2025","742768","08-Jul-2025"
"505","Normal/Others","WS/MP844/2025-2026/178217-Construction of public toilets and bathrooms","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Construction of Public Toilet under bridge Samrala Road Chownk WNO 33","28-Feb-2025","742768","08-Jul-2025"
"506","Normal/Others","WS/MP844/2025-2026/178218-Construction of public toilets and bathrooms","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Public Toilets under bridge Malerkotla  Road Chownk Ward NO. 22, Khanna","28-Feb-2025","577008","08-Jul-2025"
"507","Normal/Others","NA-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","29-Jul-2026","300000","NA"
"508","Normal/Others","WS/MP140/2025-2026/244469-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker. 2mm stainless sheet AISI 304 Material etc. (SC)","29-Oct-2025","365000","05-Feb-2026"
"509","Normal/Others","WS/MP140/2025-2026/212985-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single septic vacuum of 6000 ltr water tanker to Village. (SC)","27-Jun-2025","375000","06-Aug-2025"
"510","Normal/Others","WS/MP140/2025-2026/212986-Purchase of mobile water tankers","Punjab","LUDHIANA(DEPUTY COMMISSIONER LUDHIANA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Jun-2025","348100","06-Aug-2025"
"511","Normal/Others","NA-Purchase of mobile water tankers","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr mobile water tanker","01-Sep-2026","360000","NA"
"512","Normal/Others","WS/MP140/2024-2025/162214-Purchase of mobile water tankers","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","14-Jan-2025","365800","23-Jan-2025"
"513","Normal/Others","WS/MP140/2025-2026/180864-Purchase of mobile water tankers","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Mar-2025","365800","01-Apr-2025"
"514","Normal/Others","WS/MP140/2025-2026/192788-Purchase of mobile water tankers","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","21-Apr-2025","365800","21-May-2025"
"515","Normal/Others","WS/MP140/2024-2025/172363-Purchase of mobile water tankers","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","04-Feb-2025","365800","18-Mar-2025"
"516","Normal/Others","WS/MP140/2023-2024/8586-Purchase of non-conventional energy system and devices for community use","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","KIRLOSKAR Diesel  Engine for STP  at village, Goindwal Sahib.","09-Aug-2023","578200","12-Sep-2023"
"517","Normal/Others","WS/MP140/2025-2026/222800-Renovation of ponds and lakes","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For the beautification and renovation of the pond in the village","31-Jul-2025","500000","08-Aug-2025"
"518","Normal/Others","WS/MP141/2025-2026/261029-Construction of buildings for multi-gym","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","for indoor gym at sarai talwandi distt tarantaran","22-Jan-2026","1000000","12-Feb-2026"
"519","Normal/Others","WS/MP141/2025-2026/261030-Street lights","Punjab","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","street light at sarai talwandi distt tarantaran","22-Jan-2026","500000","12-Feb-2026"
"520","Normal/Others","WS/MP234/2024-2025/134199-Development of playfields and sports grounds","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Shri Raghav Chadha (2022-28) (2022-2028)","Elected MP","Construction of Volleyball Court","05-Aug-2024","686677","21-Nov-2024"
"521","Normal/Others","WS/MP234/2024-2025/134200-Development of playfields and sports grounds","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Shri Raghav Chadha (2022-28) (2022-2028)","Elected MP","Fencing and Benches","05-Aug-2024","681701","21-Nov-2024"
"522","Normal/Others","WS/MP234/2024-2025/134594-Development of playfields and sports grounds","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Shri Raghav Chadha (2022-28) (2022-2028)","Elected MP","Fencing and Benches","05-Aug-2024","764000","20-Sep-2024"
"523","Normal/Others","WS/MP844/2025-2026/181030-Construction of roads, link roads, pathways or any other road with or without drainage system","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Interlocking tiles for village road of Village Siunk. Tehsil Kharar as per proposal forwarded by Deputy ESA Mohali vide letter no. 378 dated 7th February, 2025 (Letter Attached","11-Mar-2025","1350000","21-Apr-2025"
"524","Normal/Others","WS/MP844/2025-2026/238954-Installing tube-wells and borewells","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 26.57 Lac rupees for providing and installing one tubewell at Housing Welfare Society, 861 Sector 124, Sunny City Extension-1 Teh- Kharar, District SAS Nagar","29-Sep-2025","2657000","20-Nov-2025"
"525","Normal/Others","WS/MP844/2025-2026/197772-Purchase of hospital equipment","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 7 Lakhs for Purchase of Computer, Laptop and Printers for the office of Civil Surgeon, SAS Nagar, Punjab as per the request letter attached herewith","08-May-2025","699800","02-Jul-2025"
"526","Normal/Others","WS/MP844/2023-2024/17502-Providing drains and gutters for public drainage","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","One lakh rupees grant for construction of drain pipeline for waste water","07-Sep-2023","100000","14-Nov-2023"
"527","Normal/Others","NA-Construction of rooms and halls in school and colleges","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 49 lacs for the modernisation of ITI Mohali","27-Jul-2026","4900000","NA"
"528","Normal/Others","WS/MP844/2023-2024/110631-Purchase of furniture and fixtures for educational purposes","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 15 lakh 20 thousand only for purchase of Furniture and fixture for upgradation of ITI Manikpur Sharif, SAS Nagar.","21-Feb-2024","285506","05-Mar-2024"
"529","Normal/Others","WS/MP844/2023-2024/127110-Purchase of furniture and fixtures for educational purposes","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of MPLAD Funds for rupees 40 lakhs for Fixtures, Machinery, Equipments for educational purposes in ITI Manakpur Sharif","13-Mar-2024","535423.74","16-Mar-2024"
"530","Normal/Others","WS/MP844/2023-2024/110653-Purchase of IT systems, including hardware and software for educational purposes","Punjab","S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees Ten Lakh Ninety Four Thousand only for purchase of IT Systems, including hardware and software for educational purposes to ITI Manakpur Sharif","21-Feb-2024","200654","05-Mar-2024"
"531","Normal/Others","WS/MP235/2025-2026/267409-Development of playground","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Development of Play Ground at Baba Inder Dass Public Sen. Sec. School Lakho Ke Behram","10-Feb-2026","198502","13-Feb-2026"
