"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"357","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Shishu Mandir Urgam chamoli me Kaksha Kaksh Nirman, Karyadayi Sanstha- Vidhyalay Prabandh Samiti","02-Dec-2024","500000","NA"
"358","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Sarswati Shishu Mandir Gwaldam chamoli me do Kakska kaksh Nirman, Karyadayi sanstha- Vidhyalay Prabandh Samiti","02-Dec-2024","800000","NA"
"359","Normal/Others","WS/MP18333/2025-2026/201352-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","janpad chamoli ke nagar panchayat nandanagar me ward04 ke kunturi me tiling - CC marg nirman. kar. san.- PWD Karanprayag","20-May-2025","500000","21-Nov-2025"
"360","Normal/Others","WS/MP18333/2025-2026/201378-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Janpad Chamoli ke vikas khand pokhari me gram kumeda me mukhya marg per surksha deewar nirman. Kar. San. Vikas Khand Pokhari","20-May-2025","250000","10-Oct-2025"
"361","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Vikash khand pokhari me Gram panchayat satiyana me nok tok me sadak se kevalanand dimri ke makan tak C C Marg evam reling nirman, K.S.- Gram Panchayat satiyana","16-Dec-2025","500000","NA"
"362","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist Chamoli me vikash khand Pokhari ke Gram Jhiloti ke Mukhya Marg par Reling and Anya Karya , K.S.- Sichai Khand Kothiyalsen Chamoli","20-Dec-2025","500000","NA"
"363","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Vikas Khand Pokhari ke Gram Valli me Tundaragas se Khaldhar tak C.C. Tiles marng Nirman. K.S. Sichai khand Kothiyalsain Chamoli","19-Apr-2026","500000","NA"
"364","Normal/Others","NA-Setting up crops conservation facilities","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Joshimath ke Gram Karachhon me Aalu Vipdan kentra ka nirman. K.S.- Gram Panchayat Karachhon","12-Dec-2025","500000","NA"
"365","Repair and Renovation","WS/MP18333/2025-2026/174908-Construction of footpaths and pedestrian ways","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Janpad Chamoli Ke Vikash Khand Nandanagar Ghat Ke Gram Dhurma ke Gwad tak me Paidal Puliya se bagad tok tak paidal rasta ka nirman evam Surkshatam karya , Karyadai sanstha- PWD Karanprayag","17-Feb-2025","500000","30-Aug-2025"
"366","Repair and Renovation","NA-Construction of culverts and bridges","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Nagar Panchayat Nandanagar Ghaat ke ward-4, kunturi phali ke ghatbagad me garder pul ka surkshatmak kary- railing nirman. K.S.- Grameen Nirman Vibhag Gopeshwar Chamoli","15-Jul-2026","700000","NA"
"367","Normal/Others","WS/MP18333/2026-2027/156564-Development of playfields and sports grounds","Uttarakhand","CHAMOLI(DM Chamoli_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Gramsabha Brahamanthala me Khel Maidan Samtalikaran evam Pusta Nirman, Karyadayi Sanstha- Gram Pradhan","02-Dec-2024","500000","19-Jun-2026"
"368","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Ward No-77 Majara me dehradun-saharanpur road se baluni academy ki aur jane wala marg ka nirman karya. Karyadai Sanstha- Grameen nirman vibhag Dehradun","12-Dec-2025","500000","NA"
"369","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram chatra mein hanol bulad motor marg se ghsanalti tak cc road evam suraksha diwar ka nirman.ia(karyadai sanstatha)-nagar palika parishad herburtpur","20-Aug-2026","1500000","NA"
"370","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram hayotagari ke mukhye marg se junior high school tak cc road evam suraksha diwar karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","20-Aug-2026","1500000","NA"
"371","Normal/Others","WS/MP850/2025-2026/184273-Construction of New Building","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","BAR ASSOCIATION VIKASNAGAR KE VADKARI SHED KA NIRMAN.IA KARYADAI SANSTATHA -NAGAR PALIKA PARISHAD HERBURTPUR","20-Mar-2025","913000","02-May-2025"
"372","Normal/Others","WS/MP850/2025-2026/152702-Purchase Books for Library","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","books for libraries of RS. 1LAKH each for different schools of Dehradun. IA (Karyadai Sanstatha) NAGAR PALIKA PARISHAD HERBUERTPUR","15-Nov-2024","1000000","05-Aug-2025"
"373","Normal/Others","WS/MP18333/2026-2027/253636-Development of playfields and sports grounds","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Gram Sabha Raiwala Rishikesh me Pump House ke pass Khel Maidan ka Nirman, Karyadai Sansth- Sichai Khand dehradun Subhash road","12-Dec-2025","1000000","22-May-2026"
"374","Normal/Others","WS/MP850/2026-2027/278747-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE  ward 1 mein shri roshan lal ki dukan se shri bhupesh ke ghar tak bhumighat nali evam cc tiles sadk nirman karya.ia(karyadai sanstatha)-nagar palika parishad herbutpur","01-May-2026","1732000","12-Jun-2026"
"375","Normal/Others","WS/MP850/2026-2027/278748-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 1 bansipur mein shri bhupesh ke makan se shri dp singh ke ghar tak bhumigat nali evam cc sadak nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","628000","12-Jun-2026"
"376","Normal/Others","WS/MP850/2026-2027/278749-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 1 bansipur mein sc bahul khetr mein shri ravidas mandir se shri ramesh chandra ke makn tak cc tiles sadak evam bhumigat  nali nirman karya.ia (karyadai sanstatha)-nagar palika herburtpur","01-May-2026","397000","12-Jun-2026"
"377","Normal/Others","WS/MP850/2026-2027/278750-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 2 mein cinema hall road par st bahul khetr mein jane wali sadak sichai gul se shri prashad ke makan tak cc tiles sadak nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","1353000","12-Jun-2026"
"378","Normal/Others","WS/MP850/2026-2027/278751-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 2 mein shri pramod ke makan se shri mukesh ke makan ki aur cc tiles sadk nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","1141000","12-Jun-2026"
"379","Normal/Others","WS/MP850/2026-2027/278752-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 2 mein shri rajkumar ki dukan,shri satpal v shri dharam singh ,shri kishan lal v shri harvir ke ghar tak cc tiles sadk evam nali nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","1003000","12-Jun-2026"
"380","Normal/Others","WS/MP850/2026-2027/278753-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 2 mein smt. pooja ke makan se shri mukesh tomar ke makan tak cc tiles sadak nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","1158000","12-Jun-2026"
"381","Normal/Others","WS/MP850/2026-2027/278754-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 4 mein dehradun road se harijan basti mein ravidas mandir tak cc tiles sadak nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","1497000","12-Jun-2026"
"382","Normal/Others","WS/MP850/2026-2027/278755-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 4 mein harijan basti mein shri deepak kumar ke ghar ke piche se omi ke ghar ko hote hue shri amit verma ke makan tak cc tiles sadak nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","465000","12-Jun-2026"
"383","Normal/Others","WS/MP850/2026-2027/278756-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NAGAR PALIKA PARISHAD HERBURTPUR KE ward 1 mein shri rati ram ke makan se shri sandeep ke makan se cc tiles sadak v ratiram se lalit kumar ke makan tak bhumigat nali nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","01-May-2026","731000","12-Jun-2026"
"384","Normal/Others","WS/MP18333/2026-2027/280158-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbaertpur ke ward-1 Banshipur me Paunta road se Smt Seema Tomar ke Ghar tak C.C. Tails Sadak evam Bhoomogat Nali Nirman. K.S- Nagar palika parishad Herbertpur","11-May-2026","892000","17-Jun-2026"
"385","Normal/Others","WS/MP18333/2026-2027/280159-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbertpur ke ward No-4 me Dehradun road se sanjay dheeman ke ghar ki aur C.C. Tailes sadak nirman karya. K.S.- Nagarpalika Parishad Herbertpur","11-May-2026","1124000","17-Jun-2026"
"386","Normal/Others","WS/MP18333/2026-2027/280164-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbertpur ke Ward N0-1 me sepiyans School wali Sadak se Smt Rajni Goyal ke makaan ke sameep tak C.C. Tails sadak Nirman karya. K.S.- Nagar palika parishad Herbertpur","11-May-2026","1921000","17-Jun-2026"
"387","Normal/Others","WS/MP18333/2026-2027/280167-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbertpur ke ward N0-9 me Main Road Rajesh ke Makaan se sanjay ke Makaan evam gurmel singh ke Ghar ke aage tak C.C. Tailes Sadak Nirman Karya. K.S.- Nagar palika parishad Herbertpur","11-May-2026","1494000","17-Jun-2026"
"388","Normal/Others","WS/MP18333/2026-2027/280171-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbertpur ke Ward N0-7 me D.R. wali road se Shri Nandram evam Shri premchandra Sharma ke Ghar ko hote huye aage ki aur C.C. Tailes Sadak evam Nali Nirman Karya. K.S.- Nagar palika parishad Herbertpur","11-May-2026","776000","17-Jun-2026"
"389","Normal/Others","WS/MP18333/2026-2027/280172-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NPP Herbertpur ke ward N0-6 vivek vihar me mukhya marg se Naresh Nagwal ke Makaan tak C.C. tails sadak nirman karya. K.S.- Nagar palika parishad Herbertpur","11-May-2026","277000","17-Jun-2026"
"390","Normal/Others","WS/MP18333/2026-2027/280556-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke ward-2 mahadevpuram me mukhya marg se Shri semwal ji ke Ghar tak C.C. Sadak Nirman. K.S. Khand Vikash Adhikari Doiwala","13-May-2026","400000","20-Jun-2026"
"391","Normal/Others","WS/MP18333/2026-2027/280574-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-3 me Shri Shurveer Rawat ke Ghar se Smt Moni Ratkali ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","400000","20-Jun-2026"
"392","Normal/Others","WS/MP18333/2026-2027/280575-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-5 me Jollygrant Mukhya Marg se Shri T.S. Jhingvan ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","500000","20-Jun-2026"
"393","Normal/Others","WS/MP18333/2026-2027/280576-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-5 me Shri Anand Singh ke Ghar se Smt Pooja Rawat ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","500000","20-Jun-2026"
"394","Normal/Others","WS/MP18333/2026-2027/280577-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke ward-7 me Athoorwala mukhya marg se Shri Rajpal negi ke Ghar ki Aur C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","400000","20-Jun-2026"
"395","Normal/Others","WS/MP18333/2026-2027/280584-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke ward-8 me Shri Gangaram ke Ghar se Smt Manisha gupta ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","500000","20-Jun-2026"
"396","Normal/Others","WS/MP18333/2026-2027/280585-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-8 me Shri Vijay Negi ke Ghar sse Mamgai ji ke Ghar ki aur C.C. Sadak Nirman. K.S.-khand Vikash Adhikari Doiwala","13-May-2026","500000","20-Jun-2026"
"397","Normal/Others","WS/MP18333/2026-2027/280586-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-8 me Smt Asha Khati ke Ghar se Shri Ramanand Nautiyal ke Ghar tak C.C. Sadak Nirman. K.S.- Khand Vikash Adhikari Doiwala","13-May-2026","400000","20-Jun-2026"
"398","Normal/Others","WS/MP18333/2026-2027/280587-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","NP Doiwala ke Ward-9 me Shri jagat Singh ashwal ke Ghar se Shri Sunil Ashwal ke Ghar tak C.C. Sadak Nirman. K.S.- khand Vikash ADhikari Doiwala","13-May-2026","200000","20-Jun-2026"
