"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"472","Normal/Others","WS/MP078/2025-2026/221620-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Ambulance Road from main road Kangti towards the house of Rajender Kanwar Village Pairi Gram Panchayat Ganewag Nehra Development Block Totu Hiranagar District Shimla Executing Agency BDO Totu","24-Jul-2025","300000","01-Sep-2025"
"473","Normal/Others","WS/MP078/2025-2026/221621-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Ambulance road from main road Shanol towards Sanhog Harijan basti Rauki Chauri Parhot Gram Panchayat Mulbari Devnagar Village Jangal Mashobra Development Block Totu District Shimla Executing Agency BDO Totu","24-Jul-2025","200000","26-Sep-2025"
"474","Normal/Others","WS/MP078/2025-2026/221624-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of link road from the house of Jagdish Bhandari, Bhandari Niwas upto ITI Gate with protection wall Village Bodna Gram Panchayat Chanju Development Block Chaupal District Shimla Executing Agency BDO Chaupal","24-Jul-2025","300000","01-Sep-2025"
"475","Normal/Others","WS/MP18304/2025-2026/221020-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of path along with Retaining wall from main road nearby house of Manohar Lal Sharma etc","22-Jul-2025","150000","26-Jul-2025"
"476","Normal/Others","WS/MP18304/2025-2026/266862-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of road from halog to banyali road alongwith retaning wall near house of shri ghanshyam s, o shari atma ram house I. Village halog dhami","07-Feb-2026","150000","21-Feb-2026"
"477","Normal/Others","WS/MP18304/2026-2027/282373-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Road from New Bruila to Chaithla hills gp Dhalli","21-May-2026","400000","10-Jul-2026"
"478","Normal/Others","WS/MP078/2025-2026/235513-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of link road from Government Senior Secondary School Ghanahatti to Manak Niwas Development Block Tutu Gram Panchayat Ghanahatti District Shimla Executing agency BDO Tutu","19-Sep-2025","200000","28-Oct-2025"
"479","Normal/Others","WS/MP078/2025-2026/235514-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Ambulance Road from Phnechi to Mehsan Kanda Gram Panchayat Shamlaghat Development Block Tutu District Shimla Executing Agency BDO Totu","19-Sep-2025","200000","28-Oct-2025"
"480","Repair and Renovation","WS/MP18304/2025-2026/241427-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repair of link road from Neen to Sita Ram house","10-Oct-2025","150000","20-Nov-2025"
"481","Normal/Others","WS/MP18304/2025-2026/241428-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","construction of link road Upper Kadharab Ashram to Lower Kadharab Dhano 111","10-Oct-2025","200000","19-Dec-2025"
"482","Repair and Renovation","WS/MP18304/2025-2026/230770-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repair of path from house of kameshwar sharma shashtri Nalawan towards main Village along with retaining wall damaged due to disaster at viallge Nalawan","01-Sep-2025","100000","16-Sep-2025"
"483","Normal/Others","WS/MP18304/2025-2026/222401-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Pucca Path at Shailla to paddu","26-Jul-2025","400000","28-Oct-2025"
"484","Normal/Others","WS/MP18304/2025-2026/202803-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Road, Mehli Shoghi Junga Sadhupul Road","23-May-2025","2500000","11-Jul-2025"
"485","Normal/Others","WS/MP18304/2025-2026/195808-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Contact paved road main road Padar to kavanti","01-May-2025","500000","24-Jul-2025"
"486","Normal/Others","WS/MP078/2025-2026/201022-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Ambulance road from Nehra Satlai road to below the house of Sh Sunder at Village Rohalti Gram Panchayat Koti Devlopment Block Mashobra District Shimla Executing agency BDO Mashobra","19-May-2025","300000","25-Jul-2025"
"487","Normal/Others","WS/MP078/2025-2026/207515-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of road with concrete from the RO Road from Prem House to Shakoli Stoppage Gram Panchayat Dhuman Development Block Tutu Hiranagar District Shimla Executing agency BDO Tutu","09-Jun-2025","100000","25-Jul-2025"
"488","Normal/Others","WS/MP18304/2025-2026/213096-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Providing and Laying Soling and concreting vill. Ghahan nala to matain","27-Jun-2025","300000","23-Sep-2025"
"489","Normal/Others","WS/MP078/2024-2025/147111-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Boundary Wall behind the house of Sh. Bhim Singh S/o Durga Singh Village Dhar, G.P. Shakrah, Dev. Block Totu, District Shimla. Executing agency BDO, Totu, Shimla.","14-Oct-2024","500000","14-Jan-2025"
"490","Normal/Others","WS/MP078/2024-2025/151677-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Constuction/Repair of existing boundary wall at Model Central Jail Kanda, Dev. Block Totu/Mashobra, District Shimla (H.P.) as per recommendation of Sh. Sushil Kumar Thakur Supdt. of Jail. Executing agency : Supdt. of Jail, Model Cental Jail Kanda, Shimla","10-Nov-2024","400000","14-Jan-2025"
"491","Normal/Others","WS/MP078/2024-2025/153084-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Breast Wall/Protection Wall/Boundary Wall near the house of Smt. Gomti Devi W/o Late Sh. Divender Singh Village Panoli, Dev. Block Theog, District Shimla (H.P.) Executing agency: BDO Theog","18-Nov-2024","180000","15-Feb-2025"
"492","Normal/Others","WS/MP078/2025-2026/186874-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Boundary Walls behind the house of Bhim Singh Son of Durga Singh and existing public and community buildings Village Dhar Gram Panchayat Shakrah Development Block Totu District Shimla Executing agency BDO Totu Shimla","26-Mar-2025","500000","24-Apr-2025"
"493","Normal/Others","WS/MP18304/2025-2026/191645-Retrofitting, preservation or conservation of heritage and archaeological monuments and buildings","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of soling  tiles bhima kali temple","16-Apr-2025","150000","11-Jul-2025"
"494","Normal/Others","WS/MP18304/2025-2026/213091-Construction of bus-sheds or bus-stops","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Rain shelter Mahaveer mandir at Nayagaon","27-Jun-2025","100000","24-Jul-2025"
"495","Normal/Others","WS/MP18304/2025-2026/191685-Construction of toilet blocks","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of toilet blocks from Government Primary School Satal","16-Apr-2025","150000","10-Jun-2025"
"496","Normal/Others","WS/MP078/2024-2025/143804-Purchase of IT systems, including hardware and software for educational purposes","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of Computer and Printer for GSSS Durgapur Near Mashobra District Shimla Executing agency Principle GSSS Dugapur","26-Sep-2024","200000","30-Nov-2024"
"497","Normal/Others","WS/MP078/2023-2024/25154-Construction of rooms and halls in school and colleges","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of rooms in sarsawati Vidhya Mandir SSS Kumharsain Dev. Block Narkanda Distt. Shimla H.P. (Executiing Agency BDO Narkanda, Distt. Shimla)","23-Sep-2023","300000","03-Feb-2024"
"498","Normal/Others","WS/MP078/2024-2025/128246-Construction of rooms and halls in school and colleges","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o of additional Room/Hall at Prem Public Sr. Sec. School Theog, Ward No.03, District Shimla (Executing Agency, BDO Theog)","14-Mar-2024","200000","20-Aug-2024"
"499","Normal/Others","WS/MP078/2023-2024/25103-Development of playground","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Upgradation of Play Ground at Vill. Sharba (Badagaon) G.P. badagaon, Dev. Block narkanda, Teh. Kumarsain Distt. Shimla H.P. (Exectutive Agency BDO, Narkanda Distt. Shimla)","23-Sep-2023","150000","03-Feb-2024"
"500","Normal/Others","WS/MP078/2023-2024/25105-Development of playground","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Development of Ground at Vill. Chabog G.P. Banahar, Teh. Kumarsain Dev. Block Narkanda Distt. Shimla H.P. (Executive Agency BDO Narkanda, Distt. Shimla)","23-Sep-2023","100000","03-Feb-2024"
"501","Normal/Others","WS/MP078/2023-2024/45886-Development of playground","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Development of playground in GPS, Pabar Dev. Block Totu, Distt. Shimla as per recommendation of Smt. Asha Kashyap  (Executing Agency BDO)","05-Nov-2023","200000","10-Jan-2024"
"502","Normal/Others","WS/MP18304/2025-2026/191682-Purchase of sports equipment","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Purchase of immovable sports equipment","16-Apr-2025","150000","23-Jun-2025"
"503","Normal/Others","WS/MP18304/2025-2026/191621-Development of playground","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of upgradation gss chkhar","16-Apr-2025","100000","23-Jun-2025"
"504","Normal/Others","WS/MP078/2026-2027/287239-Purchase of smart boards, visual display units and projectors","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of four Digital Panels at Sarswati Vidhya Mandir Vikas Nagar Ward No 29 District Shimla Executing Agency Principal Sarswati Vidhya Mandir Vikas Nagar Shimla","19-Jun-2026","500000","27-Aug-2026"
"505","Normal/Others","WS/MP18304/2025-2026/156266-Setting up of kitchen and pantries","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Setting up of Kitchen and pantries","01-Dec-2024","1000000","24-Apr-2025"
"506","Normal/Others","WS/MP078/2024-2025/143803-Purchase of furniture and fixtures for educational purposes","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of furniture in GSSS Durgapur District  Shimla (H.P.) Executing agengy Principal  GSSS Durgapur District  Shimla","26-Sep-2024","300000","30-Nov-2024"
"507","Normal/Others","WS/MP078/2025-2026/147101-Purchase of furniture and fixtures for educational purposes","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of furniture at GSSS Boileauganj Tehsil and District Shimla. Executing Agency Principal GSSS Boileauganj.","14-Oct-2024","200000","08-May-2025"
"508","Trust and Society","WS/MP18304/2025-2026/193108-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Purchase of wheel chairs   and Stretchers","22-Apr-2025","300000","20-Nov-2025"
"509","Normal/Others","WS/MP18304/2024-2025/134206-Purchase of hospital equipment","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Physiotherapy centre for Senior Citizens at Ramgarhia Sabha Complex","26-Jul-2024","500000","14-Jan-2025"
"510","Normal/Others","WS/MP18304/2026-2027/297842-Purchase of ambulances (Four, three and two wheelers)","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","purchase of ambulance at civil hospital junga","21-Jul-2026","760000","30-Jul-2026"
"511","Normal/Others","WS/MP078/2024-2025/145831-Installing hand pumps","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Hand Pump with electric motor at village Karyal(SC Basti) G.P. Theog, Dev. Block Theog, District Shimla. Executing agency, BDO Theog","07-Oct-2024","300000","30-Nov-2024"
"512","Normal/Others","WS/MP18304/2025-2026/191661-Installing hand pumps","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Installation of Hand Pump with electric motor at village Karyal (SC Basti)","16-Apr-2025","200000","11-Jul-2025"
"513","Normal/Others","WS/MP18304/2025-2026/207466-Construction of public toilets and bathrooms","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Proposed ladies and Gents Toilets at Mandholi Near Koteshwar Mahadev Temple Mandhoti","09-Jun-2025","600000","22-Jul-2025"
"514","Normal/Others","WS/MP078/2023-2024/48492-Providing drains and gutters for public drainage","Himachal Pradesh","SHIMLA(DEPUTY COMMISSIONER SHIMLA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o drainage system Ward No. 32 Sector 04 Opposite PHC, New Shimla to Rajahna Road New Shimla (Executing Agency MC, Shimla)","10-Nov-2023","300000","15-Jan-2024"
