"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"424","Normal/Others","WS/MP18373/2024-2025/158808-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Roads from A.Venkateswwar Reddy House to Ch.Raja Reddy House in Ch.V.gudem HO Pulluru village of Mylavaram mandal, NTR District","15-Dec-2024","10-Mar-2025","500000","Physical Inspection"
"425","Normal/Others","WS/MP18373/2025-2026/215491-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","KRISHNA(DISTRICT COLLECTOR KRISHNA_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Nagulapali Venkata krishnayya house To Potluri Saibabu house in Garikaparru Village, Thotlavalluru Mandal, Krishna District.","07-Jul-2025","28-Aug-2025","1000000","Physical Inspection"
"426","Normal/Others","WS/MP18427/2025-2026/224415-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing of CC Road from Anjaneya Swamy Temple OPP Road to Dastagiri kottalu 15 th Division Kadapa","09-Aug-2025","06-Sep-2025","998349","Physical Inspection"
"427","Normal/Others","WS/MP18427/2025-2026/224416-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing of CC Road from Door no 87 120, 87 111-1 to 87 114 Dastagiri kottalu in 15 th Division Kadapa","09-Aug-2025","06-Sep-2025","496204","Physical Inspection"
"428","Normal/Others","WS/MP18427/2025-2026/224417-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing of Gravel Road From Budda town Ship to Hindu Burial ground at Sivanadapuram in 15th Division Kadapa Est","09-Aug-2025","06-Sep-2025","992190","Physical Inspection"
"429","Normal/Others","WS/MP18427/2025-2026/229845-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing of C.C. Road, CC Drain Badiginchela Bala house to Mudiam Suresh house HB Colony compound at Opp R  B guest house Korrapadu road Prodduturu.","28-Aug-2025","13-Oct-2025","1496768","Physical Inspection"
"430","Normal/Others","WS/MP18373/2025-2026/232101-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Sachivalayam to R and B Road in Boyamadugula GP, C.S.Puram mandal, Prakasam District.","08-Sep-2025","18-Dec-2025","499884","Physical Inspection"
"431","Normal/Others","WS/MP18373/2025-2026/232102-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road in Boyamadugula GP, C.S.Puram Mandal, Prakasam District.","08-Sep-2025","18-Dec-2025","499884","Physical Inspection"
"432","Normal/Others","WS/MP18373/2025-2026/232123-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Formation of WBM Metal Road from Kondepalli Village of Markapur Mandal to Sri Anjaneyaswamy Temple at Seethanagulavaram Village of Tarlupadu Mandal, Prakasam District.","08-Sep-2025","07-Nov-2025","1000000","Sanction"
"433","Normal/Others","WS/MP18428/2025-2026/234789-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Internal CC Roads at Karijatha(Bit-1) of Karijatha GP in Tada Manadal","17-Sep-2025","27-Sep-2025","486236","Physical Inspection"
"434","Normal/Others","WS/MP18428/2025-2026/234790-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Internal CC Roads at Karijatha(Bit-2) of Karijatha GP in Tada Manadal","17-Sep-2025","27-Sep-2025","495907","Physical Inspection"
"435","Repair and Renovation","WS/MP18319/2026-2027/236043-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Laying of CC Roads and Restoration of damaged existing CC Roads  CSI Church opposite road and near ration dealer shop area beside Garudala Bridge of Yerragudipalli,At 14th and 15th wards of Pulivendula Municipality","21-Sep-2025","07-Jul-2026","2500000","Physical Inspection"
"436","Repair and Renovation","WS/MP18319/2026-2027/236044-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Laying of CC Roads and Restoration of damaged existing CC Roads  CSI Church opposite road and near ration dealer shop area beside Garudala Bridge of Yerragudipalli,At 14th and 15th wards of Pulivendula Municipality","21-Sep-2025","07-Jul-2026","2500000","Physical Inspection"
"437","Normal/Others","WS/MP18319/2026-2027/236045-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Laying of CC Road in YSR Colony beside NAC building at 31st ward of Pulivendula Municipality","21-Sep-2025","15-May-2026","5000000","Physical Inspection"
"438","Normal/Others","WS/MP18428/2025-2026/236790-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of GSB Road to Burial Ground via Yenamadurru drain lift irrigation at Pippara village of Ganapavaram Mandal, West Godavari District","23-Sep-2025","14-Oct-2025","3500000","Physical Inspection"
"439","Normal/Others","WS/MP18373/2026-2027/239891-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road cum Drain from Kancharla Srinivas House to Chikkala Ravibabu House in SC locality of Chukkapallivaripalem Village, Duggirala Mandal, Guntur District","04-Oct-2025","22-May-2026","500000","Sanction"
"440","Normal/Others","WS/MP18373/2026-2027/239892-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road cum Drain from Boddu Nageswara Rao House to M.Sunil Kumar House in SC locality of Chukkapallivaripalem Village, Duggirala Mandal, Guntur District.","04-Oct-2025","22-May-2026","500000","Sanction"
"441","Normal/Others","WS/MP18373/2025-2026/239893-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Medi Yohanu House to Dornala Dayakar House and Other internal roads in SC locality of Anigandlapadu Village, Penuganchiprolu Mandal, NTR District","04-Oct-2025","02-Dec-2025","500000","Sanction"
"442","Normal/Others","WS/MP18373/2025-2026/239894-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Markapudi Srinu House to Ilapogu Sundara Rao House and Other internal roads in SC locality of Anigandlapadu Village of Penuganchiprolu Mandal, NTR District","04-Oct-2025","02-Dec-2025","500000","Sanction"
"443","Normal/Others","WS/MP18373/2025-2026/239895-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Roads from Kukkala Sridhar House to Yeshapogu Nagaratnam House in SC locality of Vatsavai Village and Mandal, NTR District.","04-Oct-2025","02-Dec-2025","500000","Sanction"
"444","Normal/Others","WS/MP18373/2025-2026/239896-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","NTR(DISTRICT COLLECTOR NTR_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Yeshapogu Nagaratnam House to Kandula Kantharao House in SC Locality of Vatsavai Village and Mandal, NTR District.","04-Oct-2025","02-Dec-2025","500000","Sanction"
"445","Normal/Others","WS/MP18373/2025-2026/239899-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Gravelling the Road from Health Center, Chatlamitla to MPP School, Rajampalli at 0.0 km to 0.8 km, Chatlamitla V and GP of Pedaraveedu mandal, Prakasam District.","04-Oct-2025","22-Dec-2025","500000","Sanction"
"446","Normal/Others","WS/MP18373/2025-2026/239900-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Gravelling the Road from Health Center Chatlamitla to MPP School Rajampalli at 0.8 km to 0.16 km, Chatlamitla V and GP of Pedaraveedu Mandal, Prakasam District.","04-Oct-2025","22-Dec-2025","500000","Sanction"
"447","Normal/Others","WS/MP18373/2025-2026/241564-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Jwalamukhi Arugu to Lingareddy Koti Reddy House (Panchayati Road) in Ethamukkala Village, Kothapatnam Mandal, Praksam District.","11-Oct-2025","03-Feb-2026","500000","Work partially Completed"
"448","Normal/Others","WS/MP18373/2025-2026/241565-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Rachagarla Suresh Shed to Purimitla Raju House (Near PHC) in Ethamukkala Village, Kothapatnam Mandal, Prakasam District.","11-Oct-2025","03-Feb-2026","500000","Work partially Completed"
"449","Normal/Others","WS/MP18373/2025-2026/241566-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Chenchupapaipalem Road to Inampudi Venkateswarlu House in SC Colony, Ethamukkala Village, Kothapatnam Mandal, Prakasam District.","11-Oct-2025","03-Feb-2026","500000","Work partially Completed"
"450","Normal/Others","WS/MP18373/2025-2026/241567-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Amburi Prasad House to Mitnasala Ramulu House in SC Colony, Alluru Village, Kothapatnam Mandal, Prakasam District","11-Oct-2025","03-Feb-2026","500000","Sanction"
"451","Normal/Others","WS/MP18373/2025-2026/241568-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Ethamukkala Koteswara Rao House to Ethamukkala Kantha Rao House in SC Colony, Gadepalem Village of Kothapatnam mandal, Prakasam District.","11-Oct-2025","03-Feb-2026","500000","Work partially Completed"
"452","Normal/Others","WS/MP18373/2025-2026/241570-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","PRAKASAM(DISTRICT COLLECTOR PRAKASAM_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Bapatla Ramalingam House to Ponnam Lakshmamma House in Prakasam Yanadi Colony (ST Colony), Ethamukkala Village, Kothapatnam Mandal, Prakasam District.","11-Oct-2025","03-Feb-2026","500000","Work partially Completed"
"453","Normal/Others","WS/MP18334/2025-2026/243348-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Upgradation of Rural roads from Achampeta patha road to P Subba Reddy fields via Dhadilokona at Achampeta (v) Mantapampalli GP, Vontimitta (M)","23-Oct-2025","31-Jan-2026","599000","Work partially Completed"
"454","Normal/Others","WS/MP18427/2025-2026/244796-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Construction of CC Road at 7th Ward, Proddatur, Kadapa Dist","20-Dec-2025","31-Dec-2025","2415812","Physical Inspection"
"455","Normal/Others","WS/MP18427/2025-2026/257942-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing of CC Road from Door no 43 531 4 6 to 43 531 5 And Culverts Near Darga Niranjan Nagar colony in 15th Division Kadapa","27-Jan-2026","25-Feb-2026","2495106","Physical Inspection"
"456","Normal/Others","WS/MP18427/2025-2026/258559-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Ryaga Krishnaiah (2024-28) (2024-2028)","Elected MP","Providing of CC Road and CC Drain from Chintakunta Gopal House to Kesava Reddy House at Korrapadu road","27-Jan-2026","25-Feb-2026","2000500","Physical Inspection"
"457","Normal/Others","WS/MP18319/2025-2026/258830-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Visakhapatnam(DISTRICT COLLECTOR VISAKHAPATNAM_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Construction of CC road from Marosu Srinivasarao house to Bhimavarapu Kumar House in Juthada of Valimeraka GP","20-Jan-2026","13-Feb-2026","500000","Work partially Completed"
"458","Normal/Others","WS/MP18319/2025-2026/258831-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Visakhapatnam(DISTRICT COLLECTOR VISAKHAPATNAM_IDA)","Shri Golla Baburao (2024-30) (2024-2030)","Elected MP","Construction of CC road from Sachivalayam to Marosu Srinivasarao in Juthada of Valimeraka GP","20-Jan-2026","13-Feb-2026","500000","Work partially Completed"
