"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"251","Normal/Others","WS/MP095/2025-2026/257503-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of Minimast Light at Viswa puram  (Ward 1),Panavoor Grama Panchayath ,Vamanapuram Assembly Constituency","08-Jan-2026","260000","30-Jan-2026"
"252","Normal/Others","WS/MP095/2025-2026/257505-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of Minimast Light near Soman Smarakaom ,Aranoor Ward, Thiruvananthapuram Corporation","08-Jan-2026","260000","30-Jan-2026"
"253","Normal/Others","WS/MP095/2025-2026/257508-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of Minimast Light near SNDP Gurumandiram,SambhuVattom,Vettukad Ward,Thiruvananthapuram Corporation","08-Jan-2026","260000","30-Jan-2026"
"254","Normal/Others","WS/MP095/2025-2026/257510-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of Minimast Light at Pallimukku Junction ,Kottukkunnam,Nellanadu Grama Panchayath, Vamanapuram Assembly Constituency","08-Jan-2026","260000","30-Jan-2026"
"255","Normal/Others","WS/MP095/2025-2026/257511-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of Minimast Light at KSRTC Depo ,Venjarammodu ,Nellanadu GP,Thiruvananthapuram","08-Jan-2026","260000","30-Jan-2026"
"256","Normal/Others","WS/MP095/2025-2026/257512-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of Minimast Light at Kandala stadium, Thungampara Ward ,Maraneloor Grama Panchaytah","08-Jan-2026","260000","30-Jan-2026"
"257","Normal/Others","WS/MP101/2026-2027/282437-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Installation of Mini Mast Light at Keezhattuvila SC Colony In Maranalloor Grama Panchayath","20-May-2026","255470","27-Jun-2026"
"258","Normal/Others","WS/MP101/2026-2027/282438-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Installation Of Mini Mast Light at KIllikkottukonam SC colony In Maranallor Grama Panchayath","20-May-2026","255470","27-Jun-2026"
"259","Normal/Others","WS/MP101/2026-2027/282439-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Instalation Of Mini Mast Light at Paravila SC Colony  In Maranallor Grama Panchayath","20-May-2026","255470","27-Jun-2026"
"260","Normal/Others","WS/MP101/2026-2027/282440-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Installation Of Mini Mast Light at Malavila SC Colony  In Maranallor Grama Panchayath","20-May-2026","255470","04-Aug-2026"
"261","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","To provide Minimast Light at Vembayam Near Vembayam Juma Masjid ,Manikkal GP","08-Jan-2026","260000","NA"
"262","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","To provide minimast light in front of Attukal Temple,Attukal Ward,Thiruvananthapuram Corporation,TVPM District","08-Jan-2026","260000","NA"
"263","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","To provide Minimast Light at Makkulam Junction ,KesavadasaPuram Ward, Thiruvannthapuram Corporation ,Thiruvannthapuram Dist.","08-Jan-2026","260000","NA"
"264","Normal/Others","WS/MP100/2025-2026/198093-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Installation of Mini Mast Light at near Poonkode Govt School","09-May-2025","216800","10-Feb-2026"
"265","Normal/Others","WS/MP095/2024-2025/133318-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Minimast light at malamari Lekshamveedu colony,iqbal college  ward,","12-Jul-2024","260000","02-Nov-2024"
"266","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri P. P. Suneer (2024-30) (2024-2030)","Elected MP","Installation of Solar HighMast Light infront of KINFRA at Ward-2 -Chanthavila ,Thiruvananthapuram Corporation","05-Jan-2025","450000","NA"
"267","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Installation of High Mast Light in Front of St. Andrew's Church","13-Aug-2026","260000","NA"
"268","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Installation of High Mast Light at Kunninayam Market","13-Aug-2026","260000","NA"
"269","Normal/Others","WS/MP095/2024-2025/134580-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Minimast Light at Chekkadi Junction,Poovar","24-Oct-2024","260000","02-Nov-2024"
"270","Normal/Others","WS/MP095/2024-2025/134581-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Minimast Light at Thycadu Junction","24-Oct-2024","260000","02-Nov-2024"
"271","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Installation of a Mini mast light near Thykapally on the beachside road in Beemapally.","03-Aug-2026","260000","NA"
"272","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Installation of a Mini Mast Light near Beach Road in Beemapally","03-Aug-2026","260000","NA"
"273","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of a Minimast Light Near Peraythumukal Muslim Jamaath, Manikkal Grama Panchayth","28-Jul-2026","260000","NA"
"274","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of a Minimast Light near Sree Mahadeva Kshethram, Plakeezhu, Plakeezhu Ward, Manikkal Grama Panchayath","28-Jul-2026","260000","NA"
"275","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of a Minimast Light near Velavoor Bhagavathi Temple Auditorium, Mathanad Ward, Manickal Grama Panchayath","28-Jul-2026","260000","NA"
"276","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of a Minimast Light near Venkamala Devi Temple,Mukkudil Ward, Pullampara Grama Panchayath","28-Jul-2026","260000","NA"
"277","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of a Minimast near Light Haq - Mithilaj Memorial, Kalungin Mukham, Perumala Ward, Pullampara Grama Panchayath","28-Jul-2026","260000","NA"
"278","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of a Minimast Light at Block  Junction, Venkavila, Anad Grama Panchayath","28-Jul-2026","260000","NA"
"279","Normal/Others","NA-Lighting of public spaces","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Installation of Mini Mast Light near Anakkappilla Bridge, Puthenthoppu, Ward 15, Kadinamkulam Grama Panchayath","28-Jul-2026","260000","NA"
"280","Normal/Others","WS/MP095/2024-2025/133331-Development of playfields and sports grounds","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Construction of Turf in Manvila Stadium","12-Jul-2024","4865261","04-Oct-2024"
"281","Normal/Others","WS/MP095/2024-2025/133319-Construction of culverts and bridges","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Bridge at Mottamoodu,Edamanpuram thodu, ST Category","12-Jul-2024","4100000","26-Oct-2024"
"282","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Installation of High Mast Light in Front of Masthan Mukk pally","13-Aug-2026","260000","NA"
"283","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Construction of Concrete Road at Charkkapura Palakkuzhi Road with Culvert,Ward 04  Kothakulangara,Panavoor Grama Panchayath","28-Jul-2026","2000000","NA"
"284","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Repair and maintenance of Kuzhipumb House Road in the Signal Station Ward of Kalliyoor Grama Panchayath","28-Jul-2026","500000","NA"
"285","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Construction of Kopramukku -Vettuvila, Poikayil Road Canal Link and Road Concreting","03-Aug-2026","500000","NA"
"286","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Construction of Eenchappuri Eda Road (School Junction Madachikonam)","19-Aug-2026","700000","NA"
"287","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Concreting of Panniyottukadavu - Anganwadi Road","12-Aug-2026","1500000","NA"
"288","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Construction of Road on Njaraneeli - Kuruppankula - Pazhukkathode Road concrete (st)","12-Aug-2026","1000000","NA"
"289","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Construction of Interlock work at Mannarkunnu Road Cat SC","08-Jan-2026","1000000","NA"
"290","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Construction of Interlock work at Vayalikkada Road Cat SC","08-Jan-2026","1000000","NA"
"291","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Construction of Concrete Road and Drains on Pulimoodu - Alamoodu mann Road","13-Aug-2026","500000","NA"
"292","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Road Concreting on Maruthikam -  Nellivila Thadam Road","13-Aug-2026","500000","NA"
"293","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Road Concreting on Chilanthikuzhi 48 Acre Thadam Road","13-Aug-2026","500000","NA"
"294","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Construction of Road with Metalling and Tarring from Moon Star Junction to Kavunada Road","13-Aug-2026","500000","NA"
"295","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Road Concreting on Chempakamangalam -  Anjall Puravila Road","13-Aug-2026","500000","NA"
"296","Normal/Others","WS/MP096/2025-2026/271102-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction 2nd reach of Meeranvetty  Onnam block road or pathway, Block No.06, Ward no.11, Peringammala Panchayat","26-Feb-2026","485418","27-Feb-2026"
"297","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Meeranvettikarikkakam - Chathimangalam - Kattilakuzhi road or pathway, Ward no.10, Peringammala Panchayat","26-Feb-2026","1000000","NA"
"298","Normal/Others","WS/MP095/2025-2026/261157-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Construction of a concrete road from Kuzhiyil Mukku to Kizhakkupuram, Panchamkulam, Ward 27 in Attingal Municipality","23-Jan-2026","1500000","04-Feb-2026"
"299","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Construction of Interlock work at Mekari Vilangamuri Road","24-Jan-2026","1000000","NA"
"300","Normal/Others","WS/MP096/2025-2026/273563-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction 1st reach of Meeranvetty - Onnam block road or pathway, Block No.10, Ward no.11, Peringammala Panchayat","11-Mar-2026","358810","11-Mar-2026"
"301","Normal/Others","WS/MP095/2025-2026/222701-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Mahadeveshvaram - aayiravalli road, pappala ward -16, pazhayakunnummel GP","27-Jul-2025","1279328","07-Jan-2026"
"302","Normal/Others","WS/MP095/2025-2026/222702-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","parakkada- vattakaitha road, chempakaseeri ward -3,pazhayakunnumel gp","27-Jul-2025","2000000","31-Jul-2025"
"303","Normal/Others","WS/MP18329/2025-2026/205429-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Haris Beeran (2024-30) (2024-2030)","Elected MP","Construction of the Pallinada Uppu Veetil Road","01-Jun-2025","500000","12-Jan-2026"
"304","Normal/Others","WS/MP100/2025-2026/158074-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Concreting of Thunduvila Lane","11-Dec-2024","353523","16-Jun-2025"
"305","Normal/Others","WS/MP100/2025-2026/158075-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Construction of Korapparambu – Chittiyamkonam Road","11-Dec-2024","407926","25-Apr-2025"
"306","Normal/Others","WS/MP095/2024-2025/134582-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Road at Valumpara to Chava,Pullampara","24-Oct-2024","1624809","29-Oct-2024"
