"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"505","Normal/Others","WS/MP086/2025-2026/171371-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Lokesh","01-Feb-2025","05-Apr-2025","499403","Physical Inspection"
"506","Normal/Others","WS/MP084/2025-2026/203190-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Providing Solar Street lights at Yellappanapalya village, Tavarekere Hobli, Bengaluru South, Bengaluru Urban District, Karnataka","24-May-2025","20-Dec-2025","999788","Physical Inspection"
"507","Normal/Others","WS/MP084/2025-2026/203192-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Providing Solar Street lights at Kendagondanahalli village, Tavarekere Hobli, Bengaluru South, Bengaluru Urban District, Karnataka","24-May-2025","31-Dec-2025","999788","Physical Inspection"
"508","Normal/Others","WS/MP086/2025-2026/227367-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","istallation of high mask light at tumkur district, tiptur talluk, kibbanahalli hobali, kuppalu grama panchayath, kottigehalli village in front of Shree Kalleshwara temple","16-Aug-2025","05-Nov-2025","300000","Sanction"
"509","Normal/Others","WS/MP086/2025-2026/227461-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","istallation of high mask light at Bengaluru north talluk, hosahalli village","18-Aug-2025","06-Mar-2026","497323","Physical Inspection"
"510","Normal/Others","WS/MP086/2025-2026/227476-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","development of high mask light at bangalore urban, Bangalore North talluk, heggadadevanapura village","18-Aug-2025","25-Feb-2026","497323","Physical Inspection"
"511","Normal/Others","WS/MP086/2025-2026/230200-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of high mask light at bangalore north talluk, tore nagasandra village","29-Aug-2025","20-Dec-2025","497323","Physical Inspection"
"512","Normal/Others","WS/MP834/2026-2027/280123-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Lahar Singh Siroya (2022-28) (2022-2028)","Elected MP","installation of  solar street ligh at Halubhavi Palya, muddiahna paly village","11-May-2026","01-Aug-2026","500000","Sanction"
"513","Normal/Others","WS/MP084/2025-2026/193065-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Janardhanapura Main road to Maddura Bovi House, Harijana Colony, Mayasandra hobli and Grama Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","21-Apr-2025","17-Feb-2026","500000","Sanction"
"514","Normal/Others","WS/MP084/2025-2026/193066-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Maddura Bovi House to Hanumanthabovi House, Harijana Colony, Janardhanapura village, Mayasandra hobli and Grama Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","21-Apr-2025","17-Feb-2026","500000","Sanction"
"515","Normal/Others","WS/MP084/2025-2026/193067-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Amasegowda House to Gangganna House, Janardhanapura village, Mayasandra hobli and Grama Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","21-Apr-2025","17-Feb-2026","500000","Sanction"
"516","Normal/Others","WS/MP084/2025-2026/193068-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Gangganna House to Rajanna House, Janardhanapura village, Mayasandra hobli and Grama Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","21-Apr-2025","17-Feb-2026","500000","Sanction"
"517","Normal/Others","WS/MP084/2025-2026/193631-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Beluruswamy House to Shivshankar House, Mayasandra village, Mayasandra Gram Panchayat, Turuvekere Taluk, Tumukuru District, Karnataka","22-Apr-2025","17-Feb-2026","500000","Sanction"
"518","Normal/Others","WS/MP084/2025-2026/193636-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Naveen House to Kumar House, Nandikalkere Village, Mayasandra Hobli, Mattagadahalli Gram Panchayat, Turuvekere Taluk, Tumkuru District, Karnataka.","22-Apr-2025","17-Feb-2026","500000","Sanction"
"519","Normal/Others","WS/MP084/2025-2026/193637-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Prakash House to Byraveshwara Temple, Jadiya Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumukuru District, Karnataka.","22-Apr-2025","17-Feb-2026","500000","Sanction"
"520","Normal/Others","WS/MP084/2025-2026/193662-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) near Kashilingeshwara Temple Enclosure, Jadiya Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","17-Feb-2026","500000","Sanction"
"521","Normal/Others","WS/MP084/2025-2026/193663-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Mahesh House to Boregowda House, Jadiya Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","17-Feb-2026","500000","Sanction"
"522","Normal/Others","WS/MP084/2025-2026/193664-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Thimmappa House to Venkatesh House, Kanchihatti Village, Bommenahalli Hobli, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","17-Feb-2026","500000","Sanction"
"523","Normal/Others","WS/MP084/2025-2026/193665-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Venkatesh House to Water Tank, Kanchihatti Village, Bommenahalli Hobli, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","17-Feb-2026","500000","Sanction"
"524","Normal/Others","WS/MP084/2025-2026/193666-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Vishwanath House to Panchakshari House Bommenahalli Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","17-Feb-2026","500000","Sanction"
"525","Normal/Others","WS/MP084/2025-2026/193667-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Suresh House to Doddaiah House Bommenahalli Village, Soravanahalli Gram Panchayat, Turuvekere Taluk, Tumakuru District, Karnataka.","22-Apr-2025","17-Feb-2026","500000","Sanction"
"526","Normal/Others","WS/MP084/2025-2026/193668-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Road from Thubinakatte Main Road to Jayanna Thota, Thubinakatte Village, Mayasandra Hobli, Soravanahalli Gram Panchayat, Turuvekere Village, Tumakuru District, Karnataka","22-Apr-2025","17-Feb-2026","500000","Sanction"
"527","Normal/Others","WS/MP084/2025-2026/193669-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Road from  Jayanna Thota to Javarappa Thota, Thubinakatte Village, Mayasandra Hobli, Soravanahalli Gram Panchayat, Turuvekere Village, Tumakuru District, Karnataka","22-Apr-2025","17-Feb-2026","500000","Sanction"
"528","Normal/Others","WS/MP086/2025-2026/196052-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore Urban District, Jayanagar Vidhanasabha constituency, JP nagar ward no. 178, near 35 main road, new provision store, 12th main, conrete road","02-May-2025","20-Dec-2025","2500000","Work partially Completed"
"529","Normal/Others","WS/MP086/2025-2026/196055-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore Urban district, Jayanagar assembly constituency, ward 178, JP Nagar 35th main road, from Sri sai Ram medical to 12th main road, concrete road construction work","02-May-2025","20-Dec-2025","2500000","Work partially Completed"
"530","Normal/Others","WS/MP086/2025-2026/196057-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore Urban district, Jayanagar assembly constituency, ward 178, JP nagar 6th main road to ganganagar 1st phase concrete road development work","02-May-2025","20-Dec-2025","2000000","Work partially Completed"
"531","Normal/Others","WS/MP18364/2025-2026/199342-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Improvement work of Moharam road.","19-May-2025","06-Aug-2025","493484","Physical Inspection"
"532","Normal/Others","WS/MP18296/2025-2026/199843-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","KALABURAGI(DEPUTY COMMISSIONER GULBARGA_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Hanuman Temple to PDA Engineering college at Kalaburagi City.","15-May-2025","24-Jul-2025","8700000","Work partially Completed"
"533","Normal/Others","WS/MP18364/2025-2026/201271-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Cement Concrete Road.","03-Jun-2025","01-Sep-2025","4995360","Physical Inspection"
"534","Normal/Others","WS/MP18364/2025-2026/201272-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Cement Concrete Road.","03-Jun-2025","01-Sep-2025","4995360","Physical Inspection"
"535","Normal/Others","WS/MP18364/2025-2026/204268-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Cement Concrete Road.","03-Jun-2025","01-Sep-2025","4995360","Physical Inspection"
"536","Normal/Others","WS/MP18364/2025-2026/204269-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Cement Concrete Road.","03-Jun-2025","01-Sep-2025","4995360","Physical Inspection"
"537","Normal/Others","WS/MP084/2025-2026/203191-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development work, Road to Element Resort, O B Chudahalli village, Bengaluru South Taluk, Bengaluru Urban District, Karnataka","24-May-2025","25-Nov-2025","499328","Physical Inspection"
"538","Normal/Others","WS/MP084/2025-2026/203336-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Road Development work from    S.Manjunath House to Main Road at Saraswathipuram Badavane, Sompura Hobli, Nelamangala Taluk, Bengaluru Rural District, Karnataka","24-May-2025","01-Sep-2025","2500000","Physical Inspection"
"539","Normal/Others","WS/MP084/2025-2026/203342-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Kiran House  to Challar House, O B Chudahalli, Bengaluru South Taluk, Bengaluru Urban District, Karnataka.","24-May-2025","06-Aug-2025","499206","Physical Inspection"
"540","Normal/Others","WS/MP084/2025-2026/203343-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) from Main Road to Bhaskar House, O B Chudahalli, Bengaluru South Taluk, Bengaluru Urban District, Karnataka.","24-May-2025","06-Aug-2025","499328","Physical Inspection"
"541","Normal/Others","WS/MP084/2025-2026/203344-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) near Venkateshwara Malige, Main Road , O B Chudahalli, Bengaluru South Taluk, Bengaluru Urban District, Karnataka.","24-May-2025","06-Aug-2025","499328","Physical Inspection"
"542","Normal/Others","WS/MP084/2025-2026/203345-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) in Front of Vinayaka House, Main Road , O B Chudahalli, Bengaluru South Taluk, Bengaluru Urban District, Karnataka.","24-May-2025","06-Aug-2025","499328","Physical Inspection"
"543","Normal/Others","WS/MP084/2025-2026/203346-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Cement Concrete Road (C C Road) at O B Chudahalli, Bengaluru South Taluk, Bengaluru Urban District, Karnataka.","24-May-2025","06-Aug-2025","499328","Physical Inspection"
"544","Normal/Others","WS/MP18364/2025-2026/210283-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of C.C Road At Hallur Gram Panchayath Property no.669, ward no. IV, in Hallur village.","24-Jun-2025","18-Dec-2025","500000","Work partially Completed"
