"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"733","Normal/Others","WS/MP18363/2024-2025/147432-Construction of public libraries and reading rooms","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","Construction of library building","15-Oct-2024","10770000","30-Oct-2024"
"734","Normal/Others","WS/MP18363/2024-2025/147459-Construction of public libraries and reading rooms","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Smt. Sudha Murty (2024-30) (2024-2030)","Nominated MP","Construction of Library Building","15-Oct-2024","8102000","13-Mar-2025"
"735","Normal/Others","NA-Construction of community centers and community halls","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Public Community Hall at Property No-521, in Hanamapur village.","03-Aug-2026","500000","NA"
"736","Normal/Others","WS/MP838/2025-2026/213327-Construction of rooms and halls in school and colleges","Karnataka","VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of 8 classrooms with a total area of 7,200 sq. ft. for college students, managed by the 1008 Bhaghawan Shri Mahavir Jain Minority Charitable Trust in Muddebihal","30-Jun-2025","2500000","26-Mar-2026"
"737","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","CHIKKABALLAPURA(DEPUTY COMMISSIONER CHICKKABALLAPUR_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To undertake the construction work of 10 classrooms for the educational development of students at Shri Pre-University College,which is being run by Shri Research and Charitable Trust, Bengaluru,in Gauribidanur Taluk of Chikkaballapur District","27-Jan-2026","1500000","NA"
"738","Normal/Others","NA-Construction of community centers and community halls","Karnataka","CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA)","Shri Lahar Singh Siroya (2022-28) (2022-2028)","Elected MP","Construction of New Hostel building in Hosyelanadu village,","13-Jun-2026","2500000","NA"
"739","Normal/Others","WS/MP086/2025-2026/161184-Construction of culverts and bridges","Karnataka","CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of bridge near chitradurga district, challakere taluk, nayakanahatti hobali, obayanahatti village","24-Dec-2024","490000","03-Jul-2025"
"740","Normal/Others","WS/MP086/2025-2026/161185-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of roads from talakunayakanahatti to obayanahatti village, in chitradurga district, challakere talluk, nayakanahatti hobli","24-Dec-2024","490000","03-Jul-2025"
"741","Normal/Others","WS/MP838/2026-2027/228288-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Widening of the road connecting the national highway from Ayyappa Gudi to Priyadarshini Compound and Chowkadabettu within the limits of Belthangady Town Panchayat","22-Aug-2025","5000000","15-Jul-2026"
"742","Normal/Others","WS/MP838/2026-2027/228289-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Road development by widening the road up to Kellaguttu Junction in the Priyadarshini Compound area, under the jurisdiction of Belthangady Town Panchayat","22-Aug-2025","5000000","15-Jul-2026"
"743","Normal/Others","WS/MP838/2026-2027/228293-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Road development through widening up to Renkedaguttu Samrat Ashoka Ranga Mandira at Kellaguttu Junction, under the jurisdiction of Belthangady Town Panchayat","22-Aug-2025","5000000","15-Jul-2026"
"744","Normal/Others","WS/MP838/2026-2027/228294-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Road development by widening the road from Renkedaguttu Samrat Ashoka Ranga Mandira Road to Mallottu, under the jurisdiction of Belthangady Town Panchayat","22-Aug-2025","5000000","15-Jul-2026"
"745","Normal/Others","NA-Purchase of furniture and fixtures for educational purposes","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To provide the basic infrastructure required for Sri Vani Vilas School located at Ashwathpura, Badaga Mijaru Village, Moodabidre Taluk, Dakshina Kannada District.","09-Jul-2026","500000","NA"
"746","Normal/Others","WS/MP838/2025-2026/197841-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","For the construction of a building for an open rehabilitation center for differently-abled persons who have suffered spinal cord injuries at Kanyadi village, Dharmasthala Gram, Belthangady Taluk, Dakshina Kannada District","08-May-2025","300000","30-Jan-2026"
"747","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Smt. Nirmala Sitharaman (2022-28) (2022-2028)","Elected MP","Construction of Road from Meenadi to Naila SC Colony in Renjilady Village, Kadaba Taluk, Dakshina Kannada","23-Mar-2026","1000000","NA"
"748","Normal/Others","WS/MP084/2024-2025/146264-Construction of public libraries and reading rooms","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of School Library Room at D.K.G.P. Government Senior Primary School, Devachalla (Yelimale) Village, Nellur Kemraje Post, Sulya Taluk, Dakshina Kannada District.","08-Oct-2024","500000","18-Feb-2025"
"749","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To undertake the construction work of the new Sainik Bhavan building located near Sainik Bhavan Road,Puttur Taluk, Dakshina Kannada District.","27-Jan-2026","1000000","NA"
"750","Normal/Others","WS/MP838/2024-2025/151294-Construction of boundary walls of existing public and community buildings","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Defense wall construction work","07-Nov-2024","1000000","07-Feb-2025"
"751","Normal/Others","WS/MP838/2025-2026/216511-Construction of boundary walls of existing public and community buildings","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of a 25x8 concrete retaining wall for the Ashoka Nagar Scheduled Caste Colony under the jurisdiction of Dharmasthala Gram Panchayat Belthangady Taluk.","09-Jul-2025","7650000","09-Jan-2026"
"752","Normal/Others","WS/MP838/2025-2026/216512-Construction of boundary walls of existing public and community buildings","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of a 5x8 concrete retaining wall for the Ashoka Nagar Scheduled Caste Colony under the jurisdiction of Dharmasthala Gram Panchayat, Belthangady Taluk","09-Jul-2025","1900000","31-Jan-2026"
"753","Normal/Others","WS/MP838/2025-2026/216515-Construction of boundary walls of existing public and community buildings","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of a 300-meter-long concrete drain with a slab for the Ashoka Nagar Scheduled Caste Colony under the jurisdiction of Dharmasthala Gram Panchayat, Belthangady Taluk.","09-Jul-2025","2750000","09-Jan-2026"
"754","Normal/Others","WS/MP838/2025-2026/216517-Construction of boundary walls of existing public and community buildings","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of a 600 meter long concrete drain without a slab for the Ashoka Nagar Scheduled Caste Colony under the jurisdiction of Dharmasthala Gram Panchayat, Belthangady Taluk","09-Jul-2025","5000000","09-Jan-2026"
"755","Normal/Others","WS/MP838/2025-2026/216520-Construction of boundary walls of existing public and community buildings","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of a 25x7 (length x height) concrete retaining wall for the Ashoka Nagar Scheduled Caste Colony under the jurisdiction of Dharmasthala Gram Panchayat, Belthangady Taluk.","09-Jul-2025","5000000","30-Jan-2026"
"756","Normal/Others","WS/MP838/2025-2026/216522-Construction of boundary walls of existing public and community buildings","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Construction of a 15x5 (length x height) concrete retaining wall for the Ashoka Nagar Scheduled Caste Colony under the jurisdiction of Dharmasthala Gram Panchayat, Belthangady Taluk.","09-Jul-2025","1800000","30-Jan-2026"
"757","Normal/Others","WS/MP834/2026-2027/204883-Construction of community centers and community halls","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Shri Lahar Singh Siroya (2022-28) (2022-2028)","Elected MP","Construction of community hall at Saraswathi School, Hanuman Nagat in Kabada town","29-May-2025","1000000","30-Jul-2026"
"758","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To construct two school classrooms for the learning of students studying at Jnana Ratna Education and Charitable Trust (Regd.), located at Ratnagiri, Niddodi Village, within the limits of Mangaluru Taluk, Dakshina Kannada District","30-Dec-2025","499000","NA"
"759","Normal/Others","WS/MP838/2025-2026/266550-Construction of rooms and halls in school and colleges","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","To carry out the construction work of new classroom buildings for the educational development of students of the Government High School, Nidle,Belthangady Taluk,Dakshina Kannada District.","05-Feb-2026","500000","26-Mar-2026"
"760","Normal/Others","WS/MP092/2026-2027/275418-Construction of rooms and halls in school and colleges","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Smt. Nirmala Sitharaman (2022-28) (2022-2028)","Elected MP","Upgrade the infrastructure of Dakshin Kannada Higher Primary School, Borugudde, Tokuru 62 Grama, Jokatte Grama Panchayat, Dakshina Kannada","23-Mar-2026","1500000","01-Aug-2026"
"761","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","Carrying out the remaining construction work for the new classroom buildings for the educational development of the students of Nidle Government High School, Belthangady Taluk, Dakshina Kannada District.","14-Jul-2026","500000","NA"
"762","Normal/Others","WS/MP838/2025-2026/227505-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT PRIMARY SCHOOL BAJIRE (29240200502)","18-Aug-2025","145000","31-Jan-2026"
"763","Normal/Others","WS/MP838/2025-2026/227506-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT PRIMARY SCHOOL PERODITHAYAKATTE (29240207502)","18-Aug-2025","145000","06-Feb-2026"
"764","Normal/Others","WS/MP838/2025-2026/227507-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL MAIROLTHADKA (29240200703)","18-Aug-2025","145000","31-Jan-2026"
"765","Normal/Others","WS/MP838/2025-2026/227508-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL KATTADABAIL (29240208002)","18-Aug-2025","145000","31-Jan-2026"
"766","Normal/Others","WS/MP838/2025-2026/227509-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL MACCHINA(29240203901)","18-Aug-2025","145000","31-Jan-2026"
"767","Normal/Others","WS/MP838/2025-2026/227510-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL PATRAME A (29240205902)","18-Aug-2025","145000","06-Feb-2026"
"768","Normal/Others","WS/MP838/2025-2026/227511-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL BANGADI (29240201801)","18-Aug-2025","145000","31-Jan-2026"
"769","Normal/Others","WS/MP838/2025-2026/227512-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL KUKRABETTU (29240204101)","18-Aug-2025","145000","31-Jan-2026"
"770","Normal/Others","WS/MP838/2025-2026/227513-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL GERUKATTE (29240202104)","18-Aug-2025","145000","31-Jan-2026"
"771","Normal/Others","WS/MP838/2025-2026/227514-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL CHARMADI(29240201001)","18-Aug-2025","145000","31-Jan-2026"
"772","Normal/Others","WS/MP838/2025-2026/227515-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL KAJAKE(29240204001)","18-Aug-2025","145000","31-Jan-2026"
"773","Normal/Others","WS/MP838/2025-2026/227516-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL NADA(29240204803)","18-Aug-2025","145000","31-Jan-2026"
"774","Normal/Others","WS/MP838/2025-2026/227517-Purchase of smart boards, visual display units and projectors","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028)","Nominated MP","PROVIDING SMART CLASS UNIT (1 Nos) to GOVT SCHOOL MOORJE(29240206101)","18-Aug-2025","145000","17-Feb-2026"
"775","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Shri Lahar Singh Siroya (2022-28) (2022-2028)","Elected MP","Construction of class rooms at Sri Rama school, Sulkeri, Beltangadi tq,Dakshina kannada Dist","29-May-2025","2500000","NA"
