"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"555","Normal/Others","WS/MP086/2025-2026/170916-Security gates in streets/public place for safety purpose","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of chain link fencing from 14th cross to 14 A cross, Ward no 178, JP nagar 1st phase, Bangalore","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","24-Jun-2025","498956"
"556","Normal/Others","WS/MP086/2025-2026/170915-Security gates in streets/public place for safety purpose","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of chain link fencing from 13A cross to 14th cross, Ward no 178, JP nagar 1st phase, Bangalore","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","24-Jun-2025","499341"
"557","Normal/Others","WS/MP086/2025-2026/171389-Construction of community centers and community halls","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Bangalore district, Ward No.145, Construction of MS pipe and Puff roof roping for Hop Coms shop","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","24-Jun-2025","499046"
"558","Normal/Others","WS/MP086/2025-2026/171396-Construction of boundary walls of existing public and community buildings","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Bangalore District, BTM constituency, KSRP 3 Betalian, Jakkasandra, Providing additional facilities to the existing community building","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","24-Jun-2025","499650"
"559","Normal/Others","WS/MP086/2025-2026/170925-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Development of Road at 9th main, 40th mainroad, ward no 178, JP nagar 1st phase, Bangalore","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","24-Jun-2025","499201"
"560","Normal/Others","WS/MP086/2025-2026/172339-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","construction of concrete road at Yellappanapalya village, Mehaboob house near, Bangalore south, Bangalore","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","03-Jul-2025","499634"
"561","Normal/Others","WS/MP086/2025-2026/159394-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Development Work in Bangalore Urban District, Bangalore South Taluk, Kempagondanahalli Village Main Road to Majeed House Road","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","09-Jul-2025","499109"
"562","Normal/Others","WS/MP086/2025-2026/159379-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road development work behind Yallappanapalya Village Bus Stand, Bangalore South Taluk, Bangalore urban","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","03-Jul-2025","499784"
"563","Normal/Others","WS/MP086/2025-2026/159380-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road development work in front of Yellappanapallya Milk Producers Association, Bangalore Urban District, Bangalore South Taluk","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","03-Jul-2025","499327"
"564","Normal/Others","WS/MP086/2025-2026/159382-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road development works near Maramma temple at Yallappanapalya village, Bangalore South taluk, Bangalore Urban district.","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","03-Jul-2025","498202"
"565","Normal/Others","WS/MP086/2025-2026/159383-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road development work in Yallappanapalya Village, Bangalore South Taluk, Bangalore Urban District","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","09-Jul-2025","499327"
"566","Normal/Others","WS/MP086/2025-2026/159385-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road development work from Yallappanapalya village main road to Raju's house, Bangalore Urban District, Bangalore South Taluk","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","03-Jul-2025","499054"
"567","Normal/Others","WS/MP086/2025-2026/159386-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road development work from Raju's house to Ramakka's house in Yallappanapalya village, Bangalore Urban District, Bangalore South Taluk","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","03-Jul-2025","499509"
"568","Normal/Others","WS/MP086/2025-2026/159390-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road development work from Raju's house to Lingaya's house in Yallappanapalya village, Bangalore Urban District, Bangalore South Taluk.","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","03-Jul-2025","498972"
"569","Normal/Others","WS/MP086/2025-2026/159395-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Road development work from Ratnamma house to Bairamma house in Yallappanapalya village, Bangalore Urban district, Bangalore South taluk.","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","03-Jul-2025","499587"
"570","Normal/Others","WS/MP086/2025-2026/171330-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Narasimhaiah","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","30-Aug-2025","499403"
"571","Normal/Others","WS/MP086/2025-2026/171371-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Lokesh","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","30-Aug-2025","499403"
"572","Normal/Others","WS/MP086/2025-2026/171364-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Anjanappa","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","30-Aug-2025","499403"
"573","Normal/Others","WS/MP086/2024-2025/159255-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Construction of Open Gym at Panchayat Khel stadium of Padla Village","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","29-Dec-2025","299774"
"574","Normal/Others","WS/MP086/2024-2025/160668-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Construction of Open Gym at Panchayat Play Ground (near on Main firni) of Village Naina","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","29-Dec-2025","294987"
"575","Normal/Others","WS/MP086/2025-2026/150246-Construction of culverts and bridges","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","construction of continued work of bridge and road at Tumkur district, Kunigal Taluk, Nagasandra Panchayath, Andanayyana Palya","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","Images","10-Nov-2025","1174341"
"576","Normal/Others","WS/MP086/2025-2026/194196-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Construction of borewell and pump motor at Bangalore urban, Yelahanka Talluk, Hesaraghatta Hobali, Shivakote Grama Panchayat, Muttugadahalli Village","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","12-Nov-2025","499782"
"577","Normal/Others","WS/MP086/2025-2026/170927-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","construction of concrete drainage system at H hosahalli village, Hennagara grama panchayat, Anekal Taluk, Jigani Hobali","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","08-Dec-2025","499595"
"578","Normal/Others","WS/MP086/2025-2026/209983-Construction of rooms and halls in school and colleges","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","construction of compound wall at ward no.148, 20th cross, government school, Bangalore urban, BTM constituency","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","24-Dec-2025","499402"
"579","Normal/Others","WS/MP086/2025-2026/209981-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","construction of footpath at muneshwara swamy layout, ward no.148, Bangalore BTM constituency","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","24-Dec-2025","499225"
"580","Normal/Others","WS/MP086/2025-2026/209971-Purchase of smart boards, visual display units and projectors","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","construction of Smart TV for government higher primary school, at ward no.148, ejipura, Bangalore BTM vidhanasabha constituency","Shri G.C. Chandrashekhar (2024-30) (NaN-NaN)","Elected MP","N/A","24-Dec-2025","498999"
