"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"1181","Normal/Others","WS/MP041/2026-2027/282277-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in jakariyapur from house of Rambabu ji towards the house of sukhdev ji in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1496000","Sanction"
"1182","Normal/Others","WS/MP041/2026-2027/282278-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in jakariyapur from house of sadhu sao towards the house of suresh pandit in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1497000","Sanction"
"1183","Normal/Others","WS/MP041/2026-2027/282279-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in jakariyapur badi pahadi from house of bijli mahto towards the house of nirbal mahto in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1495000","Sanction"
"1184","Normal/Others","WS/MP041/2026-2027/282280-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in jakariyapur badi pahadi from house of ramji mahto towards the plot of durga ji in ward no. 56 under Patna municipal corporation.","20-May-2026","01-Jul-2026","1498000","Sanction"
"1185","Normal/Others","WS/MP041/2026-2027/282281-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in jakariyapur badi pahadi from house of tribhuwan mahto toward sthe house of pravesh ji in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1499000","Sanction"
"1186","Normal/Others","WS/MP041/2026-2027/282282-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in jakariyapur badi pahadi from house of anil Prasad towards the house of vijay Sharma in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1489000","Sanction"
"1187","Normal/Others","WS/MP041/2026-2027/282283-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in jakariyapur from main road towards the house of lakshmi mahto in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","1487000","Work partially Completed"
"1188","Normal/Others","WS/MP041/2026-2027/282284-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in jakariyapur from house of tuntun ji towards the house of priyanka ji in ward no.56 under patna municipal corporation.","20-May-2026","01-Jul-2026","559000","Sanction"
"1189","Normal/Others","WS/MP041/2026-2027/282285-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-62 Narayan nagar from the plot of Rambabu towards the plot of mukesh kumar under patna municipal corporation.","20-May-2026","01-Jul-2026","1499000","Sanction"
"1190","Normal/Others","WS/MP041/2026-2027/282286-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-62 Narayan nagar from the plot of Mahesh kumar towards the plot of tarkeshwar Prasad under patna municipal corporation.","20-May-2026","01-Jul-2026","1498000","Sanction"
"1191","Normal/Others","WS/MP041/2026-2027/282287-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-62 Narayan nagar from the plot of ranjit kumar towards the plot of ashok kumar under patna municipal corporation.","20-May-2026","01-Jul-2026","1475000","Sanction"
"1192","Normal/Others","WS/MP041/2026-2027/282288-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-62 Narayan nagar from the plot of satish kumar sinha towards the plot of prem kumar sinha under patna municipal corporation.","20-May-2026","01-Jul-2026","1498000","Sanction"
"1193","Normal/Others","WS/MP041/2026-2027/282289-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-62 Narayan nagar from the plot of anup kumar sinha towards the plot of ram babu prasad under patna municipal corporation.","20-May-2026","01-Jul-2026","1495000","Sanction"
"1194","Normal/Others","WS/MP041/2026-2027/282290-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-62 from guru goving singh link path towards the house of pawan mahto under patna municipal corporation.","20-May-2026","01-Jul-2026","1494000","Sanction"
"1195","Normal/Others","WS/MP041/2026-2027/282291-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-03 from Girja niwas to Lakho niwas in Sampatchak Block under fatuha assembaly constituency.","20-May-2026","31-Aug-2026","1096000","Sanction"
"1196","Normal/Others","WS/MP041/2026-2027/282292-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-03 from the house of kamlesh Sharma to the house of abhishek ji in adarsh colony road no-01 in Sampatchak Block under fatuha assembaly constituency.","20-May-2026","01-Jul-2026","1484000","Sanction"
"1197","Normal/Others","WS/MP041/2026-2027/282293-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-03 from the house of anil kumar to Domnik international school in adarsh colony road no-01 in Sampatchak Block under fatuha assembaly constituency.","20-May-2026","01-Jul-2026","1494000","Sanction"
"1198","Normal/Others","WS/MP041/2026-2027/282294-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in ward no-03 from the house of sunil kumar to the house of subedar rajendra Prasad in adarsh colony in Sampatchak Block under fatuha assembaly constituency.","20-May-2026","01-Jul-2026","1493000","Sanction"
"1199","Normal/Others","WS/MP041/2026-2027/282295-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in nayachak ward no-04 from the house of harikant singh manager sahib) towards the house of lakshmi mahto in sampatchak block under fatuha assembaly constituency.","20-May-2026","01-Jul-2026","1487000","Work partially Completed"
"1200","Normal/Others","WS/MP041/2026-2027/282296-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in nayachak ward no-04 from the plot of sanjay singh towards the house of ramsundar mistri in sampatchak block under fatuha assembaly constituency.","20-May-2026","01-Jul-2026","1408000","Work partially Completed"
"1201","Normal/Others","WS/MP041/2026-2027/282297-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road in nayachak ward no-04 from thehouse of ashok kumar towards sarita sadanunder fatuha assembaly constituency.","20-May-2026","01-Jul-2026","1092000","Work partially Completed"
"1202","Normal/Others","WS/MP041/2026-2027/282298-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road innayachak ward no-04 from thehouse of sonu singh towards the house of Diwakar kumar in sampatchak block under fatuha assembaly constituency","20-May-2026","01-Jul-2026","1487000","Work partially Completed"
"1203","Normal/Others","WS/MP18332/2026-2027/283414-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD PATNA PRAKHAND SADAR NAGAR NIGAM WARD NO 62 ME PULIA SE MUKHYA SADAK KI ORE PCC ROAD.","24-May-2026","27-Jun-2026","1466000","Work partially Completed"
"1204","Normal/Others","WS/MP18332/2026-2027/283415-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA SADAR NAGAR NIGAM WARD NO 62 ME BABLU JI KE GODAM SE SANJIV JI KE GODM KI TARAF- PCC ROAD","24-May-2026","27-Jun-2026","1465000","Sanction"
"1205","Normal/Others","WS/MP18332/2026-2027/283416-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA SADAR NAGAR NIGAM WARD NO 62 ME AMAN ENTERPRISES SE SAROJ SADAN KI TARAF- PCC ROAD","24-May-2026","27-Jun-2026","1105000","Sanction"
"1206","Normal/Others","WS/MP18332/2026-2027/283417-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA SADAR NAGAR NIGAM WARD NO 62 ME RAJU MEHTA KE MAKAN SE GODAM KO TARAF- PCC ROAD","24-May-2026","27-Jun-2026","1425000","Sanction"
"1207","Normal/Others","WS/MP18332/2026-2027/283418-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA SADAR NAGAR NIGAM WARD NO 62 ME ROLLIS INDIA LIMITED SE RAJU MEHTA KE GHAR KI TARAF- PCC ROAD","24-May-2026","27-Jun-2026","1380000","Sanction"
"1208","Normal/Others","WS/MP18332/2026-2027/283419-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA SADAR NAGAR NIGAM WARD NO 62 ME SANJIV JI KE GHRA SE DAL FACTORY KI TARAF- PCC ROAD","24-May-2026","27-Jun-2026","960000","Work partially Completed"
"1209","Normal/Others","WS/MP18332/2026-2027/283420-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA SADAR NAGAR NIGAM WARD NO 62 ME PERON CROPS SICENCE LIMITED SE RAMA SHANKAR JI KE GODAM KI TARAF- PCC ROAD","24-May-2026","27-Jun-2026","1370000","Sanction"
"1210","Normal/Others","WS/MP18332/2026-2027/283421-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA SADAR NAGAR NIGAM WARD NO 62 ME RAMA SHANKAR JI KE GODAM SE MUYKHYA SADAK KO TARAF- PCC ROAD","24-May-2026","27-Jun-2026","1348000","Sanction"
"1211","Normal/Others","WS/MP18332/2026-2027/283422-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA SADAR NAGAR NIGAM WARD NO 62 ME MUKYA SADAK SE BLUE DART KE BACK GATE KI TARAF- PCC ROAD","24-May-2026","27-Jun-2026","1300000","Sanction"
"1212","Normal/Others","WS/MP18332/2026-2027/283431-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- DARBHANGA, BAHADURPUR, PANCHYAT MANIARI WARD NO 11 KE SAMUDAYIK BHAWAN SE RAM JATAN YADAV KE GHAR TAK- PCC ROAD","24-May-2026","28-Jul-2026","1491700","Sanction"
"1213","Normal/Others","WS/MP18332/2026-2027/283434-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, PHULWARI PRAKHAND, KURTHAUR PANCHYAT  ,CHILBILI NATHPUR TOLA ME WARD NO 6 GAJENDRA JI KE GHAR SE  SAROJ JI KE GHAR HOTE HUA MUNNA KUMAR KE GHAR TAK- PCC ROAD","24-May-2026","13-Jun-2026","1498000","Vendor Identification"
"1214","Normal/Others","WS/MP18332/2026-2027/283435-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, PHULWARI PRAKHAND, KURTHAUR PANCHYAT  ,WARD 11 RAMBABU SAO KE GHAR SE LAL BABU SAO KE GHAR TAK- PCC ROAD","24-May-2026","13-Jun-2026","1498000","Vendor Identification"
"1215","Normal/Others","WS/MP18332/2026-2027/283436-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, PHULWARI PRAKHAND, KURTHAUR PANCHYAT  ,WARD 11 AADARSH COLONY ME UMESH SAO KE GHAR SE HOTE HUE BALESHWAR SINGH KE GHAR TAK- PCC ROAD","24-May-2026","13-Jun-2026","1498000","Vendor Identification"
"1216","Normal/Others","WS/MP18332/2026-2027/283437-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, PRAKHAND BARH, PANCHYAT IBRAHIMPUR, VILL AKBARPUR ME SIKANDRA PATH SE BANTU SAO KE GHAR TAK- PCC ROAD","24-May-2026","12-Jun-2026","1000000","Work partially Completed"
"1217","Normal/Others","WS/MP18332/2026-2027/283438-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA, PRAKHAND BARH, PANCHYAT IBRAHIMPUR, VILL AKBARPUR ME KAMESHWAR SAO KE GHAR SE UTTAR KI TARAF- PCC ROAD","24-May-2026","12-Jun-2026","1000000","Work partially Completed"
"1218","Normal/Others","WS/MP042/2026-2027/283640-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Construction of a PCC road from the main road of Ward No. 04 toward the Vivah Bhawan under the Nagar Nigam, Saharsa","25-May-2026","23-Jul-2026","1496000","Sanction"
