"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"1031","Normal/Others","WS/MP001/2023-2024/1216-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","P.C.C ??? ?? ???????","14-Jun-2023","1486089","12-Aug-2023"
"1032","Normal/Others","WS/MP001/2023-2024/1217-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","P.C.C ??? ?? ???????","14-Jun-2023","1484550","12-Aug-2023"
"1033","Normal/Others","WS/MP001/2023-2024/1218-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","P.C.C ??? ?? ???????","14-Jun-2023","1484940","12-Aug-2023"
"1034","Normal/Others","WS/MP001/2023-2024/1411-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","???? ????? ??? ?? ???????  ???? ??? ???? ????? ??? ???? ??? ????? ????? ?? ?? ?? ??. ???  ??? ???? ?? ?? ?? ?? ???? ???? ???? ??? ??? ???? ???? ??? ??? ??? ?? ???????","21-Jun-2023","1484100","15-Sep-2023"
"1035","Normal/Others","WS/MP001/2023-2024/1487-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","?????? ???? ????, ??? ?????? ??? ??0??0??0 ??? ?? ??????? ????? ?","23-Jun-2023","1385546","26-Oct-2023"
"1036","Normal/Others","WS/MP001/2023-2024/1488-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","??0??0??0 ??? ?? ??????? ?????","23-Jun-2023","1486150","26-Oct-2023"
"1037","Normal/Others","WS/MP001/2023-2024/1489-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","??0??0??0 ??? ?? ???????","23-Jun-2023","1198135","26-Oct-2023"
"1038","Normal/Others","WS/MP001/2023-2024/1490-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","??0??0??0 ??? ?? ??????? ?????","23-Jun-2023","897400","26-Oct-2023"
"1039","Normal/Others","WS/MP001/2023-2024/1493-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","??0??0??0 ??? ??????? ?????","23-Jun-2023","1484800","05-Sep-2023"
"1040","Normal/Others","WS/MP001/2023-2024/1494-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","??? ??????? ?????","23-Jun-2023","989898","12-Aug-2023"
"1041","Normal/Others","WS/MP001/2023-2024/1495-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","??? ??????? ?????","23-Jun-2023","989710","12-Aug-2023"
"1042","Normal/Others","WS/MP052/2023-2024/19505-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Satish Chandra Dubey (2022-28) (2022-2028)","Elected MP","PCC road construction work in village Lachuchak of village Panchayat Raj Saksohra West of Block Belakshi, via Sadhu Baba's house on NH 30, till Banaras Mahato, Kamlesh Prasad's house, till Kuwa. Estimated Amount Rs. 1450000.","13-Sep-2023","1435329","25-Oct-2023"
